id,model_id,group_id,create_uid,write_uid,name,active,perm_read,perm_write,perm_create,perm_unlink,create_date,write_date
17,3,1,1,1,ir_model_all,t,f,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
18,10,1,1,1,ir_model_data user,t,f,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
19,4,1,1,1,ir_model_fields all,t,f,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
20,6,1,1,1,ir_model_fields_selection all,t,f,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
21,99,1,1,1,res_groups_privilege group_user,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
22,99,2,1,1,res_groups_privilege group_erp_manager,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
23,68,2,1,1,ir_module_category group_user,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
24,69,4,1,1,ir_module_module group_user,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
25,70,4,1,1,ir_module_module_dependency group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
26,71,4,1,1,ir_module_module_exclusion group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
27,39,2,1,1,ir_rule group_erp_manager,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
28,11,1,1,1,ir_sequence group_user,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
29,11,4,1,1,ir_sequence group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
30,12,1,1,1,ir_sequence_date_range group_user,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
31,12,4,1,1,ir_sequence_date_range group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
32,13,1,1,1,ir_ui_menu group_user,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
33,13,4,1,1,ir_ui_menu group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
34,15,\N,1,1,ir_ui_view group_user,t,f,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
35,15,4,1,1,ir_ui_view group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
36,16,4,1,1,reset_view_arch_wizard group_system,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
37,14,4,1,1,ir_ui_view_custom_group_user,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
38,36,\N,1,1,ir_default all,t,f,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
39,36,1,1,1,ir_default group_user,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
40,36,4,1,1,ir_default group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
41,98,2,1,1,res_company group_erp_manager,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
42,98,11,1,1,res_company group_user,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
43,98,10,1,1,res_company group_user,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
44,98,1,1,1,res_company group_user,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
45,83,11,1,1,res_country group_user_all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
46,83,10,1,1,res_country group_user_all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
47,83,1,1,1,res_country group_user_all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
48,85,11,1,1,res_country_state group_user_all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
49,85,10,1,1,res_country_state group_user_all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
50,85,1,1,1,res_country_state group_user_all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
51,84,11,1,1,res_country_group group_user_all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
52,84,10,1,1,res_country_group group_user_all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
53,84,1,1,1,res_country_group group_user_all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
54,83,9,1,1,res_country group_user,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
55,83,4,1,1,res_country_group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
56,85,9,1,1,res_country_state group_user,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
57,84,9,1,1,res_country_group group_user,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
58,96,11,1,1,res_currency group_all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
59,96,10,1,1,res_currency group_all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
60,96,1,1,1,res_currency group_all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
61,97,11,1,1,res_currency_rate group_all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
62,97,10,1,1,res_currency_rate group_all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
63,97,1,1,1,res_currency_rate group_all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
64,96,4,1,1,res_currency group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
65,97,4,1,1,res_currency_rate group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
66,100,2,1,1,res_groups group_erp_manager,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
67,100,1,1,1,res_groups group_user,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
68,86,11,1,1,res_lang group_all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
69,86,10,1,1,res_lang group_all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
70,86,1,1,1,res_lang group_all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
71,86,4,1,1,res_lang group_user,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
72,90,11,1,1,res_partner group_public,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
73,90,10,1,1,res_partner group_portal,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
74,90,9,1,1,res_partner group_partner_manager,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
75,90,1,1,1,res_partner group_user,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
76,93,1,1,1,res_partner_bank group_user,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
77,93,9,1,1,res_partner_bank group_partner_manager,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
78,89,1,1,1,res_partner_category group_user,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
79,89,9,1,1,res_partner_category group_partner_manager,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
80,91,1,1,1,res_partner_industry group_user,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
591,594,29,1,1,sale.order.accountant,t,t,t,f,f,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
81,91,4,1,1,res_partner_industry group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
82,102,11,1,1,res_users all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
83,102,10,1,1,res_users all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
84,102,1,1,1,res_users all,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
85,102,2,1,1,res_users group_erp_manager,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
86,111,\N,1,1,res_users_deletion all,t,f,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
87,111,2,1,1,res_users_deletion group_erp_manager,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
88,101,4,1,1,res_users_log_all,t,t,f,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
89,103,1,1,1,id check employees,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
90,103,10,1,1,id check portal,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
91,107,1,1,1,API keys access employees,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
92,107,10,1,1,API keys access portal,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
93,108,1,1,1,API key wizard employees,t,t,f,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
94,108,10,1,1,API key wizard,t,t,f,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
95,109,1,1,1,API key result employees,t,t,f,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
96,110,\N,1,1,res.users.settings,t,f,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
97,110,1,1,1,res.users.settings,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
98,17,4,1,1,ir_asset_group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
99,18,4,1,1,ir_actions_group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
100,19,4,1,1,ir_actions_act_window_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
101,21,4,1,1,ir_actions_act_window_close_group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
102,29,4,1,1,ir_actions_report_group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
103,26,4,1,1,ir_actions_todo group system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
104,20,4,1,1,ir_actions_act_window_view_group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
105,22,4,1,1,ir_actions_act_url_group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
106,25,4,1,1,ir_actions_server_group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
107,24,4,1,1,ir_actions_server_history_group_system,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
108,28,1,1,1,ir_embedded_actions_group_user,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
109,27,4,1,1,ir_actions_client all,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
110,92,4,1,1,res_bank_group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
111,92,9,1,1,res_bank_group_partner_manager,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
112,92,1,1,1,res_bank user,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
113,35,2,1,1,ir_filters all,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
114,35,1,1,1,ir_filters all,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
115,35,10,1,1,ir_filters all,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
116,35,11,1,1,ir_filters all,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
117,40,4,1,1,ir_config_parameter_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
118,42,4,1,1,ir_mail_server,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
119,67,2,1,1,ir_logging admin,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
120,78,1,1,1,ir_actions_report_paperformat group_portal,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
121,78,4,1,1,ir_actions_report_paperformat group_system,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
122,77,1,1,1,access_report_layout,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
123,124,4,1,1,access.wizard.ir.model.menu.create,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
124,16,2,1,1,access.reset.view.arch.wizard,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
125,23,4,1,1,access.server.action.history.wizard,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
126,72,4,1,1,access.ir.demo,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
127,73,4,1,1,access.ir.demo_failure,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
128,74,4,1,1,access.ir.demo_failure.wizard,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
129,94,4,1,1,access.res.config,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
130,95,4,1,1,access.res.config.settings,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
131,104,2,1,1,access.change.password.wizard,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
132,105,2,1,1,access.change.password.user,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
133,106,1,1,1,access.change.password.own,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
134,116,4,1,1,access.base.module.update,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
135,117,4,1,1,access.base.language.install,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
136,118,4,1,1,access.base.language.import,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
137,119,4,1,1,access.base.module.upgrade,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
138,120,4,1,1,access.base.module.uninstall,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
139,121,1,1,1,access.base.language.export,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
140,122,9,1,1,access.base.partner.merge.line,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
141,123,9,1,1,access.base.partner.merge.automatic.wizard,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
142,79,4,1,1,ir_profile,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
143,80,4,1,1,access.base.enable.profiling.wizard,t,t,t,t,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
144,113,1,1,1,access_res_device,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
145,112,1,1,1,access_res_device_log,t,t,f,f,f,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
146,75,4,1,1,access_properties_base_definition,t,t,t,t,t,2026-03-18 04:58:50.421471,2026-03-18 04:58:50.421471
912,758,65,1,1,access.hr.expense.approve.duplicate,t,t,t,t,f,2026-03-18 05:33:47.704597,2026-03-29 06:23:17.433729
913,759,1,1,1,access.hr.expense.split.wizard.manager,t,t,t,t,f,2026-03-18 05:33:47.704597,2026-03-29 06:23:17.433729
914,760,1,1,1,access.hr.expense.split.manager,t,t,t,t,t,2026-03-18 05:33:47.704597,2026-03-29 06:23:17.433729
149,130,1,1,1,auth_totp wizard access rules,t,t,t,t,t,2026-03-18 04:59:18.001663,2026-03-29 06:22:13.751733
150,128,1,1,1,TOTP Device access employees,t,t,f,f,f,2026-03-18 04:59:18.001663,2026-03-29 06:22:13.751733
153,131,1,1,1,base.import.mapping,t,t,t,t,t,2026-03-18 04:59:18.402542,2026-03-29 06:22:14.149349
154,132,1,1,1,access.base_import.import,t,t,t,t,f,2026-03-18 04:59:18.402542,2026-03-29 06:22:14.149349
155,133,4,1,1,access.base.import.module,t,t,t,t,f,2026-03-18 04:59:19.26217,2026-03-29 06:22:14.943654
156,135,\N,1,1,bus.bus public,t,f,f,f,f,2026-03-18 04:59:19.746472,2026-03-29 06:22:15.332058
157,138,4,1,1,access_web_tour_tour_admin,t,t,t,t,t,2026-03-18 04:59:22.971845,2026-03-29 06:22:21.600122
158,138,1,1,1,access_web_tour_tour_readonly,t,t,f,f,f,2026-03-18 04:59:22.971845,2026-03-29 06:22:21.600122
159,139,4,1,1,access_web_tour_tour_step_admin,t,t,t,t,t,2026-03-18 04:59:22.971845,2026-03-29 06:22:21.600122
161,140,1,1,1,access_auth_passkey_key,t,t,t,f,f,2026-03-18 04:59:23.283863,2026-03-29 06:22:21.750099
162,140,10,1,1,access_auth_passkey_key_portal,t,t,t,f,f,2026-03-18 04:59:23.283863,2026-03-29 06:22:21.750099
163,140,2,1,1,access_auth_passkey_key_admin,t,t,t,f,t,2026-03-18 04:59:23.283863,2026-03-29 06:22:21.750099
172,149,4,1,1,uom.uom.manager,t,t,t,t,t,2026-03-18 05:03:33.014894,2026-03-18 05:03:33.014894
173,149,1,1,1,uom.uom.user,t,t,f,f,f,2026-03-18 05:03:33.014894,2026-03-18 05:03:33.014894
593,594,24,1,1,sale.order.manager,t,t,t,t,t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
594,595,10,1,1,sale.order.line.portal,t,t,f,f,f,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
595,595,26,1,1,sale.order.line accountant,t,t,f,f,f,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
596,595,27,1,1,sale.order.line,t,t,t,f,f,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
597,595,29,1,1,sale.order.line accountant,t,t,t,f,f,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
598,595,22,1,1,sale.order.line,t,t,t,t,t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
599,596,22,1,1,sale.report,t,t,f,f,f,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
600,462,22,1,1,access.payment.link.wizard.sale,t,t,t,t,f,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
601,599,22,1,1,access.sale.advance.payment.inv,t,t,t,t,f,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
602,597,22,1,1,access.sale.mass.cancel.orders,t,t,t,t,f,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
603,600,22,1,1,access_sale_order_discount,t,t,t,t,f,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
604,184,24,1,1,mail.activity.plan.sale.manager,t,t,t,t,t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
605,185,24,1,1,mail.activity.plan.template.sale.manager,t,t,t,t,t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
535,586,29,1,1,account.report.file.download.error.wizard,t,t,t,t,f,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
536,587,29,1,1,access.account.multicurrency.revaluation.wizard,t,t,t,t,f,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
538,579,26,1,1,access_account_tax_unit_readonly,t,t,f,f,f,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
539,579,30,1,1,access_account_tax_unit_manager,t,t,t,t,t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
540,557,28,1,1,account.report.horizontal.group.basic,t,t,f,f,f,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
552,553,28,1,1,account.return.basic,t,t,f,f,f,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
553,553,26,1,1,account.return.readonly,t,t,f,f,f,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
186,154,1,1,1,resource.calendar.user,t,t,f,f,f,2026-03-18 05:03:37.19095,2026-03-29 06:22:17.117617
187,154,4,1,1,resource.calendar.system,t,t,t,t,t,2026-03-18 05:03:37.19095,2026-03-29 06:22:17.117617
188,155,1,1,1,resource.calendar.attendance.user,t,t,f,f,f,2026-03-18 05:03:37.19095,2026-03-29 06:22:17.117617
189,155,4,1,1,resource.calendar.attendance.system,t,t,t,t,t,2026-03-18 05:03:37.19095,2026-03-29 06:22:17.117617
190,158,4,1,1,resource.resource,t,t,f,f,f,2026-03-18 05:03:37.19095,2026-03-29 06:22:17.117617
191,158,1,1,1,resource.resource all,t,t,f,f,f,2026-03-18 05:03:37.19095,2026-03-29 06:22:17.117617
192,156,1,1,1,resource.calendar.leaves,t,t,t,t,t,2026-03-18 05:03:37.19095,2026-03-29 06:22:17.117617
193,156,4,1,1,resource.calendar.leaves,t,t,t,t,t,2026-03-18 05:03:37.19095,2026-03-29 06:22:17.117617
194,159,1,1,1,access_utm_campaign_user,t,t,t,t,f,2026-03-18 05:03:37.859467,2026-03-29 06:22:17.610377
195,159,4,1,1,utm.campaign.system,t,t,t,t,t,2026-03-18 05:03:37.859467,2026-03-29 06:22:17.610377
196,160,1,1,1,access_utm_medium_user,t,t,t,t,f,2026-03-18 05:03:37.859467,2026-03-29 06:22:17.610377
197,160,4,1,1,utm.medium.system,t,t,t,t,t,2026-03-18 05:03:37.859467,2026-03-29 06:22:17.610377
198,162,1,1,1,access_utm_source_user,t,t,t,t,f,2026-03-18 05:03:37.859467,2026-03-29 06:22:17.610377
199,162,4,1,1,utm.source.system,t,t,t,t,t,2026-03-18 05:03:37.859467,2026-03-29 06:22:17.610377
200,164,1,1,1,mail.utm.stage,t,t,f,f,f,2026-03-18 05:03:37.859467,2026-03-29 06:22:17.610377
201,164,4,1,1,mail.utm.stage,t,t,t,t,t,2026-03-18 05:03:37.859467,2026-03-29 06:22:17.610377
202,165,1,1,1,utm.tag,t,t,f,f,f,2026-03-18 05:03:37.859467,2026-03-29 06:22:17.610377
203,165,4,1,1,utm.tag,t,t,t,t,t,2026-03-18 05:03:37.859467,2026-03-29 06:22:17.610377
165,141,10,1,1,access_auth_passkey_key_create_portal,t,t,t,t,t,2026-03-18 04:59:23.283863,2026-03-29 06:22:21.750099
166,143,4,1,1,access_html_editor_converter_test,t,t,t,t,t,2026-03-18 04:59:23.641434,2026-03-29 06:22:22.13775
167,144,4,1,1,access_html_editor_converter_test_sub,t,t,t,t,t,2026-03-18 04:59:23.641434,2026-03-29 06:22:22.13775
168,146,4,1,1,iap.account.manager,t,t,t,t,t,2026-03-18 04:59:24.548725,2026-03-29 06:22:23.10414
169,146,1,1,1,iap.account.user,t,t,f,t,f,2026-03-18 04:59:24.548725,2026-03-29 06:22:23.10414
170,148,4,1,1,iap.service.manager,t,t,t,t,t,2026-03-18 04:59:24.548725,2026-03-29 06:22:23.10414
171,148,1,1,1,iap.service.user,t,t,f,f,f,2026-03-18 04:59:24.548725,2026-03-29 06:22:23.10414
502,523,1,1,1,access_spreadsheet_dashboard_share,t,t,t,t,t,2026-03-18 05:04:17.892116,2026-03-29 06:23:02.264041
733,686,45,1,1,stock.package stock manager,t,t,t,t,t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
734,686,44,1,1,stock.package stock user,t,t,t,t,t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
735,673,44,1,1,stock_rule user,t,t,f,f,f,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
736,673,45,1,1,stock_rule stock manager,t,t,t,t,t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
737,670,45,1,1,stock.route,t,t,t,t,t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
738,670,1,1,1,stock.route,t,t,f,f,f,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
739,673,1,1,1,stock.rule.flow internal,t,t,f,f,f,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
740,672,45,1,1,stock.move.line manager,t,t,t,t,t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
741,672,44,1,1,stock.move.line user,t,t,t,t,t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
742,672,1,1,1,stock.move.line all users,t,t,t,t,t,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
743,668,1,1,1,stock.putaway.rule all users,t,t,f,f,f,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949
915,757,27,1,1,access.hr.expense.post.wizard,t,t,t,t,t,2026-03-18 05:33:47.704597,2026-03-29 06:23:17.433729
932,773,1,1,1,hr.employee.skill.report,t,t,f,f,f,2026-03-18 05:33:52.086694,2026-03-29 06:23:20.852916
933,772,63,1,1,hr.employee.skill.history.report,t,t,f,f,f,2026-03-18 05:33:52.086694,2026-03-29 06:23:20.852916
934,772,1,1,1,hr.employee.skill.history.report,t,t,f,f,f,2026-03-18 05:33:52.086694,2026-03-29 06:23:20.852916
935,767,63,1,1,hr.job.skill,t,t,t,t,t,2026-03-18 05:33:52.086694,2026-03-29 06:23:20.852916
936,767,1,1,1,hr.job.skill.employee,t,t,f,f,f,2026-03-18 05:33:52.086694,2026-03-29 06:23:20.852916
937,774,1,1,1,access_hr_employee_cv_wizard,t,t,t,t,f,2026-03-18 05:33:52.086694,2026-03-29 06:23:20.852916
841,486,59,1,1,account.move.line,t,t,t,t,t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
842,486,58,1,1,account.move.line,t,t,t,t,f,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
843,388,58,1,1,account.analytic.line,t,t,f,f,f,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
844,488,58,1,1,account.partial.reconcile.purchase.user,t,t,f,f,f,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
845,90,59,1,1,res.partner.purchase.manager,t,t,t,t,f,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
846,418,59,1,1,product.supplierinfo purchase_manager,t,t,t,t,t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
847,417,59,1,1,product.pricelist.item purchase_manager,t,t,t,t,t,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
848,471,59,1,1,account.account purchase manager,t,t,f,f,f,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
849,729,58,1,1,access_purchase_bill_union,t,t,f,f,f,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
850,728,59,1,1,purchase.stock.report,t,t,f,f,f,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
851,728,58,1,1,purchase.stock.report user,t,t,f,f,f,2026-03-18 05:32:08.430974,2026-03-29 06:23:22.248742
