id,model_id,create_uid,write_uid,name,domain_force,active,perm_read,perm_write,perm_create,perm_unlink,global,create_date,write_date
714,674,1,1,Stock Locations Subcontractor,"[\n            '|',\n                '|',\n                    '|',\n                        '|', \n                            ('child_ids', 'in', user.partner_id.commercial_partner_id.picking_ids.location_id.ids), \n                            ('child_ids', 'in', user.partner_id.commercial_partner_id.picking_ids.location_dest_id.ids),\n                        '|', \n                            ('id', 'in', user.partner_id.commercial_partner_id.picking_ids.location_id.ids), \n                            ('id', 'in', user.partner_id.commercial_partner_id.picking_ids.location_dest_id.ids),\n                    '|',\n                        ('id', 'in', user.partner_id.commercial_partner_id.picking_ids.picking_type_id.warehouse_id.view_location_id.ids),\n                        ('id', 'in', user.partner_id.commercial_partner_id.production_ids.production_location_id.ids),\n                ('id', 'in', user.partner_id.commercial_partner_id.production_ids.move_finished_ids.move_dest_ids.location_id.ids),\n        ]",t,t,t,t,t,f,2026-02-10 01:08:27.244386,2026-02-10 01:08:27.244386
715,686,1,1,Warehouses Subcontractor,"[('id', 'in', user.partner_id.commercial_partner_id.picking_ids.picking_type_id.warehouse_id.ids)]",t,t,t,t,t,f,2026-02-10 01:08:27.244386,2026-02-10 01:08:27.244386
716,680,1,1,Stock Lot Subcontractor,"[\n        '|',\n            '|',\n                ('product_id', 'in', user.partner_id.commercial_partner_id.bom_ids.product_id.ids),\n                ('product_id', 'in', user.partner_id.commercial_partner_id.bom_ids.product_tmpl_id.product_variant_ids.ids),\n            ('product_id', 'in', user.partner_id.commercial_partner_id.bom_ids.bom_line_ids.product_id.ids),\n            ]",t,t,t,t,t,f,2026-02-10 01:08:27.244386,2026-02-10 01:08:27.244386
717,406,1,1,Product Template Subcontractor,"[\n        '|',\n            '|',\n                ('id', 'in', user.partner_id.commercial_partner_id.bom_ids.product_id.product_tmpl_id.ids),\n                ('id', 'in', user.partner_id.commercial_partner_id.bom_ids.product_tmpl_id.ids),\n            ('id', 'in', user.partner_id.commercial_partner_id.bom_ids.bom_line_ids.product_id.product_tmpl_id.ids),\n            ]",t,t,t,t,t,f,2026-02-10 01:08:27.244386,2026-02-10 01:08:27.244386
720,676,1,1,Repair Line Subcontractor,"[\n        '|',\n            '|',\n                ('product_id', 'in', user.partner_id.bom_ids.product_id.ids),\n                ('product_id', 'in', user.partner_id.bom_ids.product_tmpl_id.product_variant_ids.ids),\n            ('product_id', 'in', user.partner_id.bom_ids.bom_line_ids.product_id.ids),\n            ]",t,t,t,t,t,f,2026-02-10 01:08:37.912655,2026-03-14 03:55:47.694197
719,388,1,1,Analytic Account Line Subcontractor,"[('account_id.bom_ids', 'in', user.partner_id.commercial_partner_id.bom_ids.ids)]",t,t,t,t,t,f,2026-02-10 01:08:35.289287,2026-03-14 03:55:24.080617
721,406,1,1,Public product template,"[('website_published', '=', True), ('sale_ok', '=', True)]",t,t,f,f,f,f,2026-02-13 04:27:01.686903,2026-02-13 04:27:01.686903
722,416,1,1,product pricelist company rule,"['|', ('company_id', 'in', [False, website.company_id.id]), ('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-13 04:27:01.686903,2026-02-13 04:27:01.686903
723,417,1,1,product pricelist item company rule,"['|', ('company_id', 'in', [False, website.company_id.id]), ('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-13 04:27:01.686903,2026-02-13 04:27:01.686903
724,1350,1,1,Hide empty eCommerce categories to public/portal users,"[('has_published_products', '=', True)]",t,t,f,f,f,f,2026-02-13 04:27:01.686903,2026-02-13 04:27:01.686903
725,1357,1,1,See own Wishlist,"[('partner_id','=', user.partner_id.id)]",t,t,t,t,t,f,2026-02-13 04:29:21.629078,2026-02-13 04:29:21.629078
726,1357,1,1,See all wishlist,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-13 04:29:21.629078,2026-02-13 04:29:21.629078
727,1358,1,1,Date Range Type multi-company,"\n            ['|',('company_id', 'in', company_ids),('company_id','=',False)]\n        ",t,t,t,t,t,t,2026-02-14 03:03:43.427034,2026-02-14 03:03:43.427034
728,1359,1,1,Date Range multi-company,"\n            ['|',('company_id', 'in', company_ids),('company_id','=',False)]\n        ",t,t,t,t,t,t,2026-02-14 03:03:43.427034,2026-02-14 03:03:43.427034
718,386,1,1,Analytic Account Subcontractor,"[('bom_ids', 'in', user.partner_id.commercial_partner_id.bom_ids.ids)]",t,t,t,t,t,f,2026-02-10 01:08:35.289287,2026-03-14 03:55:24.080617
532,1164,1,1,Documents.access: global write rule,"[('document_id.user_permission', '=', 'edit')]",t,f,t,t,t,t,2026-02-09 14:37:37.06107,2026-03-13 18:56:10.861417
533,184,1,1,Manager can manage document plans,"[('res_model', '=', 'documents.document')]",t,f,t,t,t,f,2026-02-09 14:37:37.06107,2026-03-13 18:56:10.861417
534,185,1,1,Manager can manage document plan templates,"[('plan_id.res_model', '=', 'documents.document')]",t,f,t,t,t,f,2026-02-09 14:37:37.06107,2026-03-13 18:56:10.861417
535,1168,1,1,Tag portal: Read access to the tags of the documents the user has access to,"[('document_ids.user_permission', '!=', 'none')]",t,t,f,f,f,f,2026-02-09 14:37:37.06107,2026-03-13 18:56:10.861417
737,595,1,1,Stock User Sales Orders Line,"[(1, '=', 1)]",t,t,f,f,f,f,2026-03-14 03:43:45.047748,2026-03-14 03:43:45.047748
698,1319,1,1,Project timesheet forecast multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-09 14:52:36.704721,2026-03-28 09:54:25.985122
171,618,1,1,Personal Order Spreadsheets,"[\n                ('order_id','!=',False),\n                '|',('order_id.user_id','=',user.id),('order_id.user_id','=',False)\n            ]",t,t,t,t,t,f,2026-02-02 12:46:25.569102,2026-03-20 02:19:34.268983
173,526,1,1,Sale order spreadsheet threads: groups,"[('sale_order_spreadsheet_id','!=',False)]",t,t,t,t,t,f,2026-02-02 12:46:25.569102,2026-03-20 02:19:34.268983
174,526,1,1,Personal Order Spreadsheets Comments,"[\n                ('sale_order_spreadsheet_id','!=',False),\n                ('sale_order_spreadsheet_id.order_id','!=',False),\n                '|',('sale_order_spreadsheet_id.order_id.user_id','=',user.id),('sale_order_spreadsheet_id.order_id.user_id','=',False)\n            ]",t,t,t,t,t,f,2026-02-02 12:46:25.569102,2026-03-20 02:19:34.268983
175,526,1,1,All Orders Spreadsheets Comments,"[('sale_order_spreadsheet_id','!=',False),('sale_order_spreadsheet_id.order_id','!=',False)]",t,t,t,t,t,f,2026-02-02 12:46:25.569102,2026-03-20 02:19:34.268983
764,1714,1,1,Parent Company: multi-company,"['|', ('company_id', '=', False), ('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-05-14 07:12:28.971242,2026-05-22 04:39:32.182402
765,1715,1,1,Brand: multi-company,"['|', ('company_id', '=', False), ('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-05-14 07:12:28.971242,2026-05-22 04:39:32.182402
492,1092,1,1,Tasks Analysis: FSM project visibility,"[\n            '|',\n                ('project_id.privacy_visibility', 'in', ['employees', 'portal']),\n                '|',\n                    ('project_id.message_partner_ids', 'in', [user.partner_id.id]),\n                    '|',\n                        ('task_id.message_partner_ids', 'in', [user.partner_id.id]),\n                        ('user_ids', 'in', user.id),\n            ]",t,t,t,t,t,f,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323
493,1092,1,1,Tasks Analysis: FSM project visibility for manager,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323
738,1625,1,1,Purchase Request multi-company,"\n            ['|',('company_id','=',False),('company_id', 'in', company_ids)]\n        ",t,t,t,t,t,f,2026-03-23 02:36:59.36667,2026-06-05 03:45:45.128094
739,1626,1,1,Purchase Request Line multi-company,"\n            ['|',('company_id','=',False),('company_id', 'in', company_ids)]\n        ",t,t,t,t,t,f,2026-03-23 02:36:59.36667,2026-06-05 03:45:45.128094
740,1625,1,1,Follow Purchase Request,"\n            ['|',('requested_by','=',user.id),\n                                        ('message_partner_ids', 'in',\n            [user.partner_id.id])]\n        ",t,t,f,f,f,f,2026-03-23 02:36:59.36667,2026-06-05 03:45:45.128094
741,1625,1,1,Purchase Request User,"[('requested_by','=',user.id)]",t,t,t,t,t,f,2026-03-23 02:36:59.36667,2026-06-05 03:45:45.128094
742,1625,1,1,Purchase Request Manager,\N,t,t,t,t,t,f,2026-03-23 02:36:59.36667,2026-06-05 03:45:45.128094
743,1626,1,1,Follow Purchase Request Line,"\n            ['|',('request_id.requested_by','=',user.id),\n                                        ('request_id.message_partner_ids', 'in',\n            [user.partner_id.id])]\n        ",t,t,f,f,f,f,2026-03-23 02:36:59.36667,2026-06-05 03:45:45.128094
744,1626,1,1,Purchase Request Line User,"[('request_id.requested_by','=',user.id)]",t,t,t,t,t,f,2026-03-23 02:36:59.36667,2026-06-05 03:45:45.128094
745,1626,1,1,Purchase Request Line Manager,\N,t,t,t,t,t,f,2026-03-23 02:36:59.36667,2026-06-05 03:45:45.128094
