source_table,constraint,source_column,target_table,target_column
quality_point,quality_point_worksheet_template_id_fkey,worksheet_template_id,worksheet_template,id
quality_point,quality_point_write_uid_fkey,write_uid,res_users,id
quality_reason,quality_reason_create_uid_fkey,create_uid,res_users,id
quality_reason,quality_reason_write_uid_fkey,write_uid,res_users,id
quality_spreadsheet_template,quality_spreadsheet_template_company_id_fkey,company_id,res_company,id
quality_spreadsheet_template,quality_spreadsheet_template_create_uid_fkey,create_uid,res_users,id
quality_spreadsheet_template,quality_spreadsheet_template_write_uid_fkey,write_uid,res_users,id
quality_tag,quality_tag_create_uid_fkey,create_uid,res_users,id
quality_tag,quality_tag_write_uid_fkey,write_uid,res_users,id
quotation_document,quotation_document_create_uid_fkey,create_uid,res_users,id
quotation_document,quotation_document_ir_attachment_id_fkey,ir_attachment_id,ir_attachment,id
quotation_document_sale_order_rel,quotation_document_sale_order_rel_quotation_document_id_fkey,quotation_document_id,quotation_document,id
quotation_document_sale_order_rel,quotation_document_sale_order_rel_sale_order_id_fkey,sale_order_id,sale_order,id
quotation_document_sale_pdf_form_field_rel,quotation_document_sale_pdf_form_fi_sale_pdf_form_field_id_fkey,sale_pdf_form_field_id,sale_pdf_form_field,id
quotation_document_sale_pdf_form_field_rel,quotation_document_sale_pdf_form_fie_quotation_document_id_fkey,quotation_document_id,quotation_document,id
quotation_document,quotation_document_write_uid_fkey,write_uid,res_users,id
rating_rating,rating_rating_create_uid_fkey,create_uid,res_users,id
rating_rating,rating_rating_message_id_fkey,message_id,mail_message,id
rating_rating,rating_rating_parent_res_model_id_fkey,parent_res_model_id,ir_model,id
rating_rating,rating_rating_partner_id_fkey,partner_id,res_partner,id
rating_rating,rating_rating_publisher_id_fkey,publisher_id,res_partner,id
rating_rating,rating_rating_rated_partner_id_fkey,rated_partner_id,res_partner,id
rating_rating,rating_rating_res_model_id_fkey,res_model_id,ir_model,id
rating_rating,rating_rating_write_uid_fkey,write_uid,res_users,id
rel_badge_auth_users,rel_badge_auth_users_gamification_badge_id_fkey,gamification_badge_id,gamification_badge,id
rel_badge_auth_users,rel_badge_auth_users_res_users_id_fkey,res_users_id,res_users,id
rel_followup_manual_reminder_res_partner,rel_followup_manual_reminder__account_followup_manual_remi_fkey,account_followup_manual_reminder_id,account_followup_manual_reminder,id
rel_followup_manual_reminder_res_partner,rel_followup_manual_reminder_res_partner_res_partner_id_fkey,res_partner_id,res_partner,id
rel_modules_langexport,rel_modules_langexport_module_id_fkey,module_id,ir_module_module,id
rel_modules_langexport,rel_modules_langexport_wiz_id_fkey,wiz_id,base_language_export,id
rel_slide_tag,rel_slide_tag_slide_id_fkey,slide_id,slide_slide,id
rel_slide_tag,rel_slide_tag_tag_id_fkey,tag_id,slide_tag,id
rel_studio_export_wizard_data,rel_studio_export_wizard_data_studio_export_wizard_data_id_fkey,studio_export_wizard_data_id,studio_export_wizard_data,id
rel_studio_export_wizard_data,rel_studio_export_wizard_data_studio_export_wizard_id_fkey,studio_export_wizard_id,studio_export_wizard,id
rel_upload_groups,rel_upload_groups_channel_id_fkey,channel_id,slide_channel,id
rel_upload_groups,rel_upload_groups_group_id_fkey,group_id,res_groups,id
repair_order,repair_order_company_id_fkey,company_id,res_company,id
repair_order,repair_order_create_uid_fkey,create_uid,res_users,id
repair_order,repair_order_location_dest_id_fkey,location_dest_id,stock_location,id
repair_order,repair_order_location_id_fkey,location_id,stock_location,id
repair_order,repair_order_lot_id_fkey,lot_id,stock_lot,id
repair_order,repair_order_move_id_fkey,move_id,stock_move,id
repair_order,repair_order_partner_id_fkey,partner_id,res_partner,id
repair_order,repair_order_parts_location_id_fkey,parts_location_id,stock_location,id
repair_order,repair_order_picking_id_fkey,picking_id,stock_picking,id
repair_order,repair_order_picking_type_id_fkey,picking_type_id,stock_picking_type,id
repair_order,repair_order_product_id_fkey,product_id,product_product,id
repair_order,repair_order_product_location_dest_id_fkey,product_location_dest_id,stock_location,id
repair_order,repair_order_product_location_src_id_fkey,product_location_src_id,stock_location,id
repair_order,repair_order_product_uom_fkey,product_uom,uom_uom,id
repair_order,repair_order_recycle_location_id_fkey,recycle_location_id,stock_location,id
repair_order_repair_tags_rel,repair_order_repair_tags_rel_repair_order_id_fkey,repair_order_id,repair_order,id
repair_order_repair_tags_rel,repair_order_repair_tags_rel_repair_tags_id_fkey,repair_tags_id,repair_tags,id
repair_order,repair_order_sale_order_id_fkey,sale_order_id,sale_order,id
repair_order,repair_order_sale_order_line_id_fkey,sale_order_line_id,sale_order_line,id
repair_order,repair_order_ticket_id_fkey,ticket_id,helpdesk_ticket,id
repair_order,repair_order_user_id_fkey,user_id,res_users,id
repair_order,repair_order_write_uid_fkey,write_uid,res_users,id
repair_tags,repair_tags_create_uid_fkey,create_uid,res_users,id
repair_tags,repair_tags_write_uid_fkey,write_uid,res_users,id
report_layout,report_layout_create_uid_fkey,create_uid,res_users,id
report_layout,report_layout_view_id_fkey,view_id,ir_ui_view,id
report_layout,report_layout_write_uid_fkey,write_uid,res_users,id
report_paperformat,report_paperformat_create_uid_fkey,create_uid,res_users,id
report_paperformat,report_paperformat_write_uid_fkey,write_uid,res_users,id
request_appraisal,request_appraisal_appraisal_id_fkey,appraisal_id,hr_appraisal,id
request_appraisal,request_appraisal_author_id_fkey,author_id,res_partner,id
request_appraisal,request_appraisal_create_uid_fkey,create_uid,res_users,id
request_appraisal,request_appraisal_employee_id_fkey,employee_id,hr_employee,id
request_appraisal_res_partner_rel,request_appraisal_res_partner_rel_request_appraisal_id_fkey,request_appraisal_id,request_appraisal,id
request_appraisal_res_partner_rel,request_appraisal_res_partner_rel_res_partner_id_fkey,res_partner_id,res_partner,id
request_appraisal,request_appraisal_template_id_fkey,template_id,mail_template,id
request_appraisal,request_appraisal_write_uid_fkey,write_uid,res_users,id
res_bank,res_bank_country_fkey,country,res_country,id
res_bank,res_bank_create_uid_fkey,create_uid,res_users,id
res_bank,res_bank_state_fkey,state,res_country_state,id
res_bank,res_bank_write_uid_fkey,write_uid,res_users,id
res_city,res_city_country_id_fkey,country_id,res_country,id
res_city,res_city_create_uid_fkey,create_uid,res_users,id
res_city,res_city_state_id_fkey,state_id,res_country_state,id
res_city,res_city_write_uid_fkey,write_uid,res_users,id
res_city_zip,res_city_zip_city_id_fkey,city_id,res_city,id
res_city_zip,res_city_zip_create_uid_fkey,create_uid,res_users,id
res_city_zip,res_city_zip_write_uid_fkey,write_uid,res_users,id
res_company,res_company_account_cash_basis_base_account_id_fkey,account_cash_basis_base_account_id,account_account,id
res_company,res_company_account_default_pos_receivable_account_id_fkey,account_default_pos_receivable_account_id,account_account,id
res_company,res_company_account_discount_expense_allocation_id_fkey,account_discount_expense_allocation_id,account_account,id
res_company,res_company_account_discount_income_allocation_id_fkey,account_discount_income_allocation_id,account_account,id
res_company,res_company_account_discount_product_id_fkey,account_discount_product_id,product_product,id
res_company,res_company_account_fiscal_country_id_fkey,account_fiscal_country_id,res_country,id
res_company,res_company_account_folder_id_fkey,account_folder_id,documents_document,id
res_company,res_company_account_journal_early_pay_discount_gain_accoun_fkey,account_journal_early_pay_discount_gain_account_id,account_account,id
res_company,res_company_account_journal_early_pay_discount_loss_accoun_fkey,account_journal_early_pay_discount_loss_account_id,account_account,id
res_company,res_company_account_journal_suspense_account_id_fkey,account_journal_suspense_account_id,account_account,id
res_company,res_company_account_opening_move_id_fkey,account_opening_move_id,account_move,id
res_company,res_company_account_production_wip_account_id_fkey,account_production_wip_account_id,account_account,id
res_company,res_company_account_production_wip_overhead_account_id_fkey,account_production_wip_overhead_account_id,account_account,id
res_company,res_company_account_purchase_receipt_fiscal_position_id_fkey,account_purchase_receipt_fiscal_position_id,account_fiscal_position,id
res_company,res_company_account_purchase_tax_id_fkey,account_purchase_tax_id,account_tax,id
res_company,res_company_account_representative_id_fkey,account_representative_id,res_partner,id
res_company,res_company_account_revaluation_expense_provision_account__fkey,account_revaluation_expense_provision_account_id,account_account,id
res_company,res_company_account_revaluation_income_provision_account_i_fkey,account_revaluation_income_provision_account_id,account_account,id
res_company,res_company_account_revaluation_journal_id_fkey,account_revaluation_journal_id,account_journal,id
res_company,res_company_account_sale_tax_id_fkey,account_sale_tax_id,account_tax,id
res_company,res_company_account_stock_journal_id_fkey,account_stock_journal_id,account_journal,id
res_company,res_company_account_stock_valuation_id_fkey,account_stock_valuation_id,account_account,id
res_company,res_company_account_tax_return_journal_id_fkey,account_tax_return_journal_id,account_journal,id
res_company,res_company_alias_domain_id_fkey,alias_domain_id,mail_alias_domain,id
res_company,res_company_appraisal_confirm_mail_template_fkey,appraisal_confirm_mail_template,mail_template,id
res_company,res_company_automatic_entry_default_journal_id_fkey,automatic_entry_default_journal_id,account_journal,id
res_company,res_company_batch_payment_sequence_id_fkey,batch_payment_sequence_id,ir_sequence,id
res_company,res_company_create_uid_fkey,create_uid,res_users,id
res_company,res_company_currency_exchange_journal_id_fkey,currency_exchange_journal_id,account_journal,id
res_company,res_company_currency_id_fkey,currency_id,res_currency,id
res_company,res_company_default_cash_difference_expense_account_id_fkey,default_cash_difference_expense_account_id,account_account,id
res_company,res_company_default_cash_difference_income_account_id_fkey,default_cash_difference_income_account_id,account_account,id
res_company,res_company_deferred_expense_account_id_fkey,deferred_expense_account_id,account_account,id
res_company,res_company_deferred_expense_journal_id_fkey,deferred_expense_journal_id,account_journal,id
res_company,res_company_deferred_revenue_account_id_fkey,deferred_revenue_account_id,account_account,id
res_company,res_company_deferred_revenue_journal_id_fkey,deferred_revenue_journal_id,account_journal,id
res_company,res_company_deferred_time_off_manager_fkey,deferred_time_off_manager,res_users,id
res_company,res_company_documents_employee_folder_id_fkey,documents_employee_folder_id,documents_document,id
res_company,res_company_documents_fleet_folder_fkey,documents_fleet_folder,documents_document,id
res_company,res_company_documents_project_folder_id_fkey,documents_project_folder_id,documents_document,id
res_company,res_company_domestic_fiscal_position_id_fkey,domestic_fiscal_position_id,account_fiscal_position,id
res_company,res_company_downpayment_account_id_fkey,downpayment_account_id,account_account,id
res_company,res_company_expense_account_id_fkey,expense_account_id,account_account,id
res_company,res_company_expense_accrual_account_id_fkey,expense_accrual_account_id,account_account,id
res_company,res_company_expense_currency_exchange_account_id_fkey,expense_currency_exchange_account_id,account_account,id
res_company,res_company_expense_journal_id_fkey,expense_journal_id,account_journal,id
res_company,res_company_external_report_layout_id_fkey,external_report_layout_id,ir_ui_view,id
res_company,res_company_gain_account_id_fkey,gain_account_id,account_account,id
res_company,res_company_income_account_id_fkey,income_account_id,account_account,id
res_company,res_company_income_currency_exchange_account_id_fkey,income_currency_exchange_account_id,account_account,id
res_company,res_company_incoterm_id_fkey,incoterm_id,account_incoterms,id
res_company,res_company_intercompany_purchase_journal_id_fkey,intercompany_purchase_journal_id,account_journal,id
res_company,res_company_intercompany_receipt_type_id_fkey,intercompany_receipt_type_id,stock_picking_type,id
res_company,res_company_intercompany_user_id_fkey,intercompany_user_id,res_users,id
res_company,res_company_intercompany_warehouse_id_fkey,intercompany_warehouse_id,stock_warehouse,id
res_company,res_company_internal_project_id_fkey,internal_project_id,project_project,id
res_company,res_company_internal_transit_location_id_fkey,internal_transit_location_id,stock_location,id
res_company,res_company_intrastat_default_invoice_transaction_code_id_fkey,intrastat_default_invoice_transaction_code_id,account_intrastat_code,id
res_company,res_company_intrastat_default_refund_transaction_code_id_fkey,intrastat_default_refund_transaction_code_id,account_intrastat_code,id
res_company,res_company_intrastat_region_id_fkey,intrastat_region_id,account_intrastat_code,id
res_company,res_company_intrastat_transport_mode_id_fkey,intrastat_transport_mode_id,account_intrastat_code,id
res_company,res_company_lc_journal_id_fkey,lc_journal_id,account_journal,id
res_company,res_company_leave_timesheet_task_id_fkey,leave_timesheet_task_id,project_task,id
res_company,res_company_loss_account_id_fkey,loss_account_id,account_account,id
res_company,res_company_nomenclature_id_fkey,nomenclature_id,barcode_nomenclature,id
res_company,res_company_paperformat_id_fkey,paperformat_id,report_paperformat,id
res_company,res_company_parent_id_fkey,parent_id,res_company,id
res_company,res_company_partner_id_fkey,partner_id,res_partner,id
res_company,res_company_price_difference_account_id_fkey,price_difference_account_id,account_account,id
res_company,res_company_product_folder_id_fkey,product_folder_id,documents_document,id
res_company,res_company_project_time_mode_id_fkey,project_time_mode_id,uom_uom,id
res_company,res_company_purchase_discount_product_id_fkey,purchase_discount_product_id,product_product,id
res_company,res_company_resource_calendar_id_fkey,resource_calendar_id,resource_calendar,id
res_company,res_company_revenue_accrual_account_id_fkey,revenue_accrual_account_id,account_account,id
res_company,res_company_sale_discount_product_id_fkey,sale_discount_product_id,product_product,id
res_company,res_company_sale_order_template_id_fkey,sale_order_template_id,sale_order_template,id
res_company,res_company_signing_certificate_id_fkey,signing_certificate_id,certificate_certificate,id
res_company,res_company_signing_user_fkey,signing_user,res_users,id
res_company_spreadsheet_dashboard_rel,res_company_spreadsheet_dashboard_rel_res_company_id_fkey,res_company_id,res_company,id
res_company_spreadsheet_dashboard_rel,res_company_spreadsheet_dashboard_spreadsheet_dashboard_id_fkey,spreadsheet_dashboard_id,spreadsheet_dashboard,id
res_company,res_company_stock_mail_confirmation_template_id_fkey,stock_mail_confirmation_template_id,mail_template,id
res_company,res_company_stock_sms_confirmation_template_id_fkey,stock_sms_confirmation_template_id,sms_template,id
res_company,res_company_subcontracting_location_id_fkey,subcontracting_location_id,stock_location,id
res_company,res_company_tax_cash_basis_journal_id_fkey,tax_cash_basis_journal_id,account_journal,id
res_company,res_company_timesheet_encode_uom_id_fkey,timesheet_encode_uom_id,uom_uom,id
res_company,res_company_transfer_account_id_fkey,transfer_account_id,account_account,id
res_company_users_rel,res_company_users_rel_cid_fkey,cid,res_company,id
res_company_users_rel,res_company_users_rel_user_id_fkey,user_id,res_users,id
res_company,res_company_website_id_fkey,website_id,website,id
res_company,res_company_worker_payroll_folder_id_fkey,worker_payroll_folder_id,documents_document,id
res_company,res_company_write_uid_fkey,write_uid,res_users,id
res_config,res_config_create_uid_fkey,create_uid,res_users,id
res_config_settings,res_config_settings_advance_default_product_id_fkey,advance_default_product_id,product_product,id
res_config_settings,res_config_settings_auth_signup_template_user_id_fkey,auth_signup_template_user_id,res_users,id
res_config_settings,res_config_settings_company_id_fkey,company_id,res_company,id
res_config_settings,res_config_settings_create_uid_fkey,create_uid,res_users,id
res_config_settings,res_config_settings_digest_id_fkey,digest_id,digest_digest,id
res_config_settings,res_config_settings_geoloc_provider_id_fkey,geoloc_provider_id,base_geo_provider,id
res_config_settings,res_config_settings_invoice_mail_template_id_fkey,invoice_mail_template_id,mail_template,id
res_config_settings,res_config_settings_website_id_fkey,website_id,website,id
res_config_settings,res_config_settings_write_uid_fkey,write_uid,res_users,id
res_config,res_config_write_uid_fkey,write_uid,res_users,id
res_country,res_country_address_view_id_fkey,address_view_id,ir_ui_view,id
res_country,res_country_create_uid_fkey,create_uid,res_users,id
res_country,res_country_currency_id_fkey,currency_id,res_currency,id
res_country_group,res_country_group_create_uid_fkey,create_uid,res_users,id
res_country_group_pricelist_rel,res_country_group_pricelist_rel_pricelist_id_fkey,pricelist_id,product_pricelist,id
res_country_group_pricelist_rel,res_country_group_pricelist_rel_res_country_group_id_fkey,res_country_group_id,res_country_group,id
res_country_group_res_country_state_rel,res_country_group_res_country_state_r_res_country_group_id_fkey,res_country_group_id,res_country_group,id
res_country_group_res_country_state_rel,res_country_group_res_country_state_r_res_country_state_id_fkey,res_country_state_id,res_country_state,id
res_country_group,res_country_group_write_uid_fkey,write_uid,res_users,id
res_country_res_country_group_rel,res_country_res_country_group_rel_res_country_group_id_fkey,res_country_group_id,res_country_group,id
res_country_res_country_group_rel,res_country_res_country_group_rel_res_country_id_fkey,res_country_id,res_country,id
res_country_state,res_country_state_country_id_fkey,country_id,res_country,id
res_country_state,res_country_state_create_uid_fkey,create_uid,res_users,id
res_country_state,res_country_state_write_uid_fkey,write_uid,res_users,id
res_country,res_country_write_uid_fkey,write_uid,res_users,id
res_currency,res_currency_create_uid_fkey,create_uid,res_users,id
res_currency_rate,res_currency_rate_company_id_fkey,company_id,res_company,id
res_currency_rate,res_currency_rate_create_uid_fkey,create_uid,res_users,id
res_currency_rate,res_currency_rate_currency_id_fkey,currency_id,res_currency,id
res_currency_rate,res_currency_rate_write_uid_fkey,write_uid,res_users,id
res_currency,res_currency_write_uid_fkey,write_uid,res_users,id
res_device_log,res_device_log_create_uid_fkey,create_uid,res_users,id
res_device_log,res_device_log_user_id_fkey,user_id,res_users,id
res_device_log,res_device_log_write_uid_fkey,write_uid,res_users,id
res_groups,res_groups_create_uid_fkey,create_uid,res_users,id
res_groups_implied_rel,res_groups_implied_rel_gid_fkey,gid,res_groups,id
res_groups_implied_rel,res_groups_implied_rel_hid_fkey,hid,res_groups,id
res_groups_privilege,res_groups_privilege_category_id_fkey,category_id,ir_module_category,id
res_groups_privilege,res_groups_privilege_create_uid_fkey,create_uid,res_users,id
res_groups,res_groups_privilege_id_fkey,privilege_id,res_groups_privilege,id
res_groups_privilege,res_groups_privilege_write_uid_fkey,write_uid,res_users,id
res_groups_report_rel,res_groups_report_rel_gid_fkey,gid,res_groups,id
res_groups_report_rel,res_groups_report_rel_uid_fkey,uid,ir_act_report_xml,id
res_groups_sign_template_rel,res_groups_sign_template_rel_res_groups_id_fkey,res_groups_id,res_groups,id
res_groups_sign_template_rel,res_groups_sign_template_rel_sign_template_id_fkey,sign_template_id,sign_template,id
res_groups_slide_channel_rel,res_groups_slide_channel_rel_res_groups_id_fkey,res_groups_id,res_groups,id
res_groups_slide_channel_rel,res_groups_slide_channel_rel_slide_channel_id_fkey,slide_channel_id,slide_channel,id
res_groups_spreadsheet_dashboard_rel,res_groups_spreadsheet_dashboard__spreadsheet_dashboard_id_fkey,spreadsheet_dashboard_id,spreadsheet_dashboard,id
res_groups_spreadsheet_dashboard_rel,res_groups_spreadsheet_dashboard_rel_res_groups_id_fkey,res_groups_id,res_groups,id
res_groups_spreadsheet_document_to_dashboard_rel,res_groups_spreadsheet_docume_spreadsheet_document_to_dash_fkey,spreadsheet_document_to_dashboard_id,spreadsheet_document_to_dashboard,id
res_groups_spreadsheet_document_to_dashboard_rel,res_groups_spreadsheet_document_to_dashboard_res_groups_id_fkey,res_groups_id,res_groups,id
res_groups_users_rel,res_groups_users_rel_gid_fkey,gid,res_groups,id
res_groups_users_rel,res_groups_users_rel_uid_fkey,uid,res_users,id
res_groups_website_menu_rel,res_groups_website_menu_rel_res_groups_id_fkey,res_groups_id,res_groups,id
res_groups_website_menu_rel,res_groups_website_menu_rel_website_menu_id_fkey,website_menu_id,website_menu,id
res_groups,res_groups_write_uid_fkey,write_uid,res_users,id
res_lang,res_lang_create_uid_fkey,create_uid,res_users,id
res_lang_install_rel,res_lang_install_rel_lang_id_fkey,lang_id,res_lang,id
res_lang_install_rel,res_lang_install_rel_language_wizard_id_fkey,language_wizard_id,base_language_install,id
res_lang_res_users_settings_rel,res_lang_res_users_settings_rel_res_lang_id_fkey,res_lang_id,res_lang,id
res_lang_res_users_settings_rel,res_lang_res_users_settings_rel_res_users_settings_id_fkey,res_users_settings_id,res_users_settings,id
res_lang_survey_survey_rel,res_lang_survey_survey_rel_res_lang_id_fkey,res_lang_id,res_lang,id
res_lang_survey_survey_rel,res_lang_survey_survey_rel_survey_survey_id_fkey,survey_survey_id,survey_survey,id
res_lang,res_lang_write_uid_fkey,write_uid,res_users,id
res_partner_bank,res_partner_bank_bank_id_fkey,bank_id,res_bank,id
res_partner_bank,res_partner_bank_company_id_fkey,company_id,res_company,id
res_partner_bank,res_partner_bank_create_uid_fkey,create_uid,res_users,id
res_partner_bank,res_partner_bank_currency_id_fkey,currency_id,res_currency,id
res_partner_bank,res_partner_bank_partner_id_fkey,partner_id,res_partner,id
res_partner_bank,res_partner_bank_write_uid_fkey,write_uid,res_users,id
res_partner,res_partner_brand_id_fkey,brand_id,bh_brand,id
res_partner,res_partner_buyer_id_fkey,buyer_id,res_users,id
res_partner_category,res_partner_category_create_uid_fkey,create_uid,res_users,id
res_partner_category,res_partner_category_parent_id_fkey,parent_id,res_partner_category,id
res_partner_category,res_partner_category_write_uid_fkey,write_uid,res_users,id
res_partner,res_partner_city_id_fkey,city_id,res_city,id
res_partner,res_partner_commercial_partner_id_fkey,commercial_partner_id,res_partner,id
res_partner,res_partner_company_id_fkey,company_id,res_company,id
res_partner_company_type,res_partner_company_type_create_uid_fkey,create_uid,res_users,id
res_partner_company_type,res_partner_company_type_write_uid_fkey,write_uid,res_users,id
res_partner,res_partner_country_id_fkey,country_id,res_country,id
res_partner,res_partner_create_uid_fkey,create_uid,res_users,id
res_partner,res_partner_equity_currency_id_fkey,equity_currency_id,res_currency,id
res_partner,res_partner_hq_brand_id_fkey,hq_brand_id,res_partner,id
res_partner_industry,res_partner_industry_create_uid_fkey,create_uid,res_users,id
res_partner,res_partner_industry_id_fkey,industry_id,res_partner_industry,id
res_partner_industry,res_partner_industry_write_uid_fkey,write_uid,res_users,id
res_partner,res_partner_invoice_template_pdf_report_id_fkey,invoice_template_pdf_report_id,ir_act_report_xml,id
res_partner,res_partner_parent_company_id_fkey,parent_company_id,bh_parent_company,id
res_partner,res_partner_parent_id_fkey,parent_id,res_partner,id
res_partner,res_partner_partner_company_type_id_fkey,partner_company_type_id,res_partner_company_type,id
res_partner_res_partner_category_rel,res_partner_res_partner_category_rel_category_id_fkey,category_id,res_partner_category,id
res_partner_res_partner_category_rel,res_partner_res_partner_category_rel_partner_id_fkey,partner_id,res_partner,id
res_partner_sign_send_request_rel,res_partner_sign_send_request_rel_res_partner_id_fkey,res_partner_id,res_partner,id
res_partner_sign_send_request_rel,res_partner_sign_send_request_rel_sign_send_request_id_fkey,sign_send_request_id,sign_send_request,id
res_partner_slide_channel_invite_rel,res_partner_slide_channel_invite_r_slide_channel_invite_id_fkey,slide_channel_invite_id,slide_channel_invite,id
res_partner_slide_channel_invite_rel,res_partner_slide_channel_invite_rel_res_partner_id_fkey,res_partner_id,res_partner,id
res_partner,res_partner_state_id_fkey,state_id,res_country_state,id
res_partner,res_partner_store_type_id_fkey,store_type_id,bh_store_type,id
res_partner_task_share_wizard_rel,res_partner_task_share_wizard_rel_res_partner_id_fkey,res_partner_id,res_partner,id
res_partner_task_share_wizard_rel,res_partner_task_share_wizard_rel_task_share_wizard_id_fkey,task_share_wizard_id,task_share_wizard,id
res_partner_title,res_partner_title_create_uid_fkey,create_uid,res_users,id
res_partner,res_partner_title_fkey,title,res_partner_title,id
res_partner_title,res_partner_title_write_uid_fkey,write_uid,res_users,id
res_partner,res_partner_user_id_fkey,user_id,res_users,id
res_partner,res_partner_website_id_fkey,website_id,website,id
res_partner,res_partner_write_uid_fkey,write_uid,res_users,id
res_partner,res_partner_zip_id_fkey,zip_id,res_city_zip,id
res_role,res_role_create_uid_fkey,create_uid,res_users,id
res_role_res_users_rel,res_role_res_users_rel_res_role_id_fkey,res_role_id,res_role,id
res_role_res_users_rel,res_role_res_users_rel_res_users_id_fkey,res_users_id,res_users,id
res_role,res_role_write_uid_fkey,write_uid,res_users,id
res_user_approval_rule_notify_rel,res_user_approval_rule_notify_rel_res_users_id_fkey,res_users_id,res_users,id
res_user_approval_rule_notify_rel,res_user_approval_rule_notify_studio_approval_rule_delegat_fkey,studio_approval_rule_delegate_id,studio_approval_rule_delegate,id
res_users_apikeys_description,res_users_apikeys_description_create_uid_fkey,create_uid,res_users,id
res_users_apikeys_description,res_users_apikeys_description_write_uid_fkey,write_uid,res_users,id
res_users_apikeys,res_users_apikeys_user_id_fkey,user_id,res_users,id
res_users,res_users_company_id_fkey,company_id,res_company,id
res_users,res_users_create_uid_fkey,create_uid,res_users,id
res_users_deletion,res_users_deletion_create_uid_fkey,create_uid,res_users,id
res_users_deletion,res_users_deletion_user_id_fkey,user_id,res_users,id
res_users_deletion,res_users_deletion_write_uid_fkey,write_uid,res_users,id
res_users,res_users_hr_referral_level_id_fkey,hr_referral_level_id,hr_referral_level,id
res_users_identitycheck,res_users_identitycheck_create_uid_fkey,create_uid,res_users,id
res_users_identitycheck,res_users_identitycheck_write_uid_fkey,write_uid,res_users,id
res_users_log,res_users_log_create_uid_fkey,create_uid,res_users,id
res_users_log,res_users_log_write_uid_fkey,write_uid,res_users,id
res_users,res_users_next_rank_id_fkey,next_rank_id,gamification_karma_rank,id
res_users,res_users_partner_id_fkey,partner_id,res_partner,id
res_users,res_users_rank_id_fkey,rank_id,gamification_karma_rank,id
res_users,res_users_sale_team_id_fkey,sale_team_id,crm_team,id
res_users_settings,res_users_settings_create_uid_fkey,create_uid,res_users,id
res_users_settings_embedded_action,res_users_settings_embedded_action_action_id_fkey,action_id,ir_act_window,id
res_users_settings_embedded_action,res_users_settings_embedded_action_create_uid_fkey,create_uid,res_users,id
res_users_settings_embedded_action,res_users_settings_embedded_action_user_setting_id_fkey,user_setting_id,res_users_settings,id
res_users_settings_embedded_action,res_users_settings_embedded_action_write_uid_fkey,write_uid,res_users,id
res_users_settings,res_users_settings_user_id_fkey,user_id,res_users,id
res_users_settings_volumes,res_users_settings_volumes_create_uid_fkey,create_uid,res_users,id
res_users_settings_volumes,res_users_settings_volumes_guest_id_fkey,guest_id,res_partner,id
res_users_settings_volumes,res_users_settings_volumes_partner_id_fkey,partner_id,res_partner,id
res_users_settings_volumes,res_users_settings_volumes_user_setting_id_fkey,user_setting_id,res_users_settings,id
res_users_settings_volumes,res_users_settings_volumes_write_uid_fkey,write_uid,res_users,id
res_users_settings,res_users_settings_write_uid_fkey,write_uid,res_users,id
res_users_sign_request_rel,res_users_sign_request_rel_res_users_id_fkey,res_users_id,res_users,id
res_users_sign_request_rel,res_users_sign_request_rel_sign_request_id_fkey,sign_request_id,sign_request,id
res_users_spreadsheet_dashboard_rel,res_users_spreadsheet_dashboard_r_spreadsheet_dashboard_id_fkey,spreadsheet_dashboard_id,spreadsheet_dashboard,id
res_users_spreadsheet_dashboard_rel,res_users_spreadsheet_dashboard_rel_res_users_id_fkey,res_users_id,res_users,id
res_users_studio_approval_rule_delegate_rel,res_users_studio_approval_rul_studio_approval_rule_delegat_fkey,studio_approval_rule_delegate_id,studio_approval_rule_delegate,id
res_users_studio_approval_rule_delegate_rel,res_users_studio_approval_rule_delegate_rel_res_users_id_fkey,res_users_id,res_users,id
res_users_survey_survey_rel,res_users_survey_survey_rel_res_users_id_fkey,res_users_id,res_users,id
res_users_survey_survey_rel,res_users_survey_survey_rel_survey_survey_id_fkey,survey_survey_id,survey_survey,id
res_users,res_users_utm_source_id_fkey,utm_source_id,utm_source,id
res_users_web_tour_tour_rel,res_users_web_tour_tour_rel_res_users_id_fkey,res_users_id,res_users,id
res_users_web_tour_tour_rel,res_users_web_tour_tour_rel_web_tour_tour_id_fkey,web_tour_tour_id,web_tour_tour,id
res_users,res_users_website_id_fkey,website_id,website,id
res_users,res_users_write_uid_fkey,write_uid,res_users,id
reset_view_arch_wizard,reset_view_arch_wizard_compare_view_id_fkey,compare_view_id,ir_ui_view,id
reset_view_arch_wizard,reset_view_arch_wizard_create_uid_fkey,create_uid,res_users,id
reset_view_arch_wizard,reset_view_arch_wizard_view_id_fkey,view_id,ir_ui_view,id
reset_view_arch_wizard,reset_view_arch_wizard_write_uid_fkey,write_uid,res_users,id
resource_calendar_attendance,resource_calendar_attendance_calendar_id_fkey,calendar_id,resource_calendar,id
resource_calendar_attendance,resource_calendar_attendance_create_uid_fkey,create_uid,res_users,id
resource_calendar_attendance,resource_calendar_attendance_work_entry_type_id_fkey,work_entry_type_id,hr_work_entry_type,id
resource_calendar_attendance,resource_calendar_attendance_write_uid_fkey,write_uid,res_users,id
resource_calendar,resource_calendar_company_id_fkey,company_id,res_company,id
resource_calendar,resource_calendar_create_uid_fkey,create_uid,res_users,id
