id,company_id,product_id,stock_valuation_layer_id,stock_move_id,account_move_id,account_move_line_id,create_uid,write_uid,description,quantity,unit_cost,value,remaining_qty,remaining_value,create_date,write_date,price_diff_value,stock_landed_cost_id
54420,1,14055,\N,87091,160750,\N,220,25,WH/MO/07420/SWR - By Product-ปลายข้าวหอมมะลิอีสาน68,14124.000000,25.44,359360.67,0.000000,0.00,2025-07-27 06:46:13.970552,2025-07-31 09:41:57.536664,\N,\N
54417,1,14053,\N,87086,160747,\N,220,25,WH/MO/07420/SWR - คัดแล้ว-ข้าวหอมมะลิอีสาน68,1096733.000000,32.19,35303592.41,0.000000,0.00,2025-07-27 06:46:13.970552,2025-08-15 02:48:36.274692,\N,\N
56269,1,8508,\N,90027,\N,\N,36,36,WH/IN/07601 - โบชัวร์,200.000000,8.50,1700.00,200.000000,1700.00,2025-08-18 08:45:00.078256,2025-08-18 08:45:00.078256,\N,\N
56270,1,14026,\N,90028,\N,\N,36,36,WH/IN/07601 - ค่าจัดส่ง,1.000000,0.00,0.00,1.000000,0.00,2025-08-18 08:45:00.078256,2025-08-18 08:45:00.078256,\N,\N
54419,1,14054,\N,87090,160749,\N,220,220,WH/MO/07420/SWR - By Product-ซาห่อข้าวหอมมะลิอีสาน68,6878.000000,27.69,190461.16,0.000000,0.00,2025-07-27 06:46:13.970552,2025-09-24 08:29:23.635311,\N,\N
56227,1,14054,\N,90077,164070,\N,25,220,WH/MO/07640/SWR - By Product-ซาห่อข้าวหอมมะลิอีสาน68,856.000000,33.47,28646.26,0.000000,0.00,2025-08-18 07:38:09.203054,2025-11-11 04:37:29.179568,\N,\N
73486,1,8942,\N,118318,199052,\N,39,39,WH/MO/10068/SWR - ถุงพลาสติก (DIRI SHELA),-5875.000000,8.70,-51112.50,0.000000,\N,2026-05-21 08:03:30.217735,2026-05-21 08:03:30.217735,\N,\N
51262,1,8910,\N,82453,152185,\N,39,39,WH/MO/07043/SWR - กระสอบพีพีขาว 100% เคลือบกราเวียร์ 1 หน้า (VIENTIANE LADY),-964.000000,7.75,-7471.00,0.000000,\N,2025-06-09 03:35:15.440991,2025-06-09 03:35:15.440991,\N,\N
51263,1,8968,\N,82454,152186,\N,39,39,WH/MO/07043/SWR - ถุงใน (HDPE),-964.000000,0.72,-694.08,0.000000,\N,2025-06-09 03:35:15.440991,2025-06-09 03:35:15.440991,\N,\N
51264,1,13873,\N,82455,152187,\N,39,39,WH/MO/07043/SWR - RIBBON (NEW CROP),-964.000000,0.90,-867.60,0.000000,\N,2025-06-09 03:35:15.440991,2025-06-09 03:35:15.440991,\N,\N
61456,1,14095,\N,99113,175570,\N,220,28,WH/MO/08326/SWR - By Product-ปลายซีข้าวหอมมะลิอีสาน68,852.000000,0.69,589.69,0.000000,0.00,2025-11-11 04:43:31.83063,2026-02-23 04:16:51.484184,\N,\N
50771,1,1277,\N,81692,151131,\N,25,220,WH/MO/06983/SWR - By Product-ปลายข้าวจัสมิน,589.000000,7.69,4526.88,0.000000,0.00,2025-05-31 10:45:08.353024,2025-07-27 08:31:58.688409,\N,\N
54463,1,14019,\N,87191,\N,\N,220,220,WH/MO/07430/SWR - ชั่วโมงการผลิต-Semi FG,-1.477000,0.00,0.00,-1.477000,\N,2025-07-27 08:31:58.688409,2025-07-27 08:31:58.688409,\N,\N
51269,1,8969,\N,82464,152192,\N,39,39,WH/MO/07045/SWR - ถุงใน (HDPE),-500.000000,1.08,-540.00,0.000000,\N,2025-06-09 03:39:07.295403,2025-06-09 03:39:07.295403,\N,\N
51270,1,13861,\N,82463,152193,\N,39,39,WH/MO/07045/SWR - กระสอบพีพีใส 100% (KOH KOH),-500.000000,6.70,-3350.00,0.000000,\N,2025-06-09 03:39:07.295403,2025-06-09 03:39:07.295403,\N,\N
51286,1,14217,\N,82489,152209,\N,39,39,SP/01426 - กระสอบพีพีใส 100% (LUCKY BOY) (RED),-1.000000,6.30,-6.30,0.000000,\N,2025-06-09 03:49:53.013704,2025-06-09 03:49:53.013704,\N,\N
32013,1,13982,\N,50682,113235,\N,25,220,Product Quantity Updated - By Product-ปลายข้าวหอมมะลิผสม,13515.000000,25.00,337875.00,0.000000,0.00,2024-10-09 02:06:08.873709,2025-07-27 08:31:58.688409,\N,\N
51291,1,8983,\N,82494,152216,\N,39,39,SP/01431 - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (LELE รุ่นธรรมดา),-150.000000,11.30,-1695.00,0.000000,\N,2025-06-09 04:14:58.877371,2025-06-09 04:14:58.877371,\N,\N
54464,1,1277,\N,87193,160782,\N,220,220,WH/MO/07430/SWR - By Product-ปลายข้าวจัสมิน\nRounding Adjustment: +2.53 ฿,-589.000000,7.69,-4526.88,0.000000,\N,2025-07-27 08:31:58.688409,2025-07-27 08:31:58.688409,\N,\N
51292,1,8883,\N,82495,152217,\N,39,39,SP/01432 - กระสอบพีพีขาว 100% (LELE รุ่นธรรมดา),-30.000000,8.65,-259.50,0.000000,\N,2025-06-09 04:15:18.542142,2025-06-09 04:15:18.542142,\N,\N
51294,1,13862,\N,82498,152219,\N,39,39,SP/01434 - กระสอบพีพีใส 100% (KOH KOH),-10.000000,6.70,-67.00,0.000000,\N,2025-06-09 04:17:29.126337,2025-06-09 04:17:29.126337,\N,\N
54466,1,13982,\N,87195,160784,\N,220,220,WH/MO/07430/SWR - By Product-ปลายข้าวหอมมะลิผสม,-5447.000000,25.00,-136175.00,0.000000,\N,2025-07-27 08:31:58.688409,2025-07-27 08:31:58.688409,\N,\N
51298,1,8904,\N,82502,152223,\N,39,39,SP/01438 - กระสอบพีพีขาว 100% เคลือบกราเวียร์ 1 หน้า (FARMER KING),-1.000000,9.20,-9.20,0.000000,\N,2025-06-09 04:31:24.900588,2025-06-09 04:31:24.900588,\N,\N
51302,1,9054,\N,82506,152227,\N,39,39,SP/01442 - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (FOUR ELEPHANT),-5.000000,10.90,-54.50,0.000000,\N,2025-06-09 04:33:12.031747,2025-06-09 04:33:12.031747,\N,\N
51304,1,8904,\N,82508,152229,\N,39,39,SP/01444 - กระสอบพีพีขาว 100% เคลือบกราเวียร์ 1 หน้า (FARMER KING),-1.000000,9.20,-9.20,0.000000,\N,2025-06-09 04:33:59.763947,2025-06-09 04:33:59.763947,\N,\N
51265,1,13699,\N,82456,152188,\N,39,25,WH/MO/07043/SWR - ชุดสำเร็จ - (VIENTIANE LADY) (NEW CROP),964.000000,9.37,9032.68,0.000000,0.00,2025-06-09 03:35:15.440991,2025-06-20 02:15:25.178298,\N,\N
51271,1,13934,\N,82465,152194,\N,39,25,WH/MO/07045/SWR - ชุดสำเร็จ - (KOH KOH),500.000000,7.78,3890.00,0.000000,0.00,2025-06-09 03:39:07.295403,2025-06-20 02:51:56.997438,\N,\N
54465,1,1281,\N,87194,160783,\N,220,25,WH/MO/07430/SWR - By Product-ปลายข้าวปทุม,-10346.000000,7.47,-77284.62,0.000000,\N,2025-07-27 08:31:58.688409,2025-07-30 06:46:45.382132,\N,\N
54467,1,13401,\N,87196,160785,\N,220,25,WH/MO/07430/SWR - คัดแล้ว-ปลายข้าวปทุม,16.390000,13299.97,217986.50,0.000000,0.00,2025-07-27 08:31:58.688409,2025-07-31 09:44:31.620585,\N,\N
55832,1,9070,\N,89504,163418,\N,39,39,WH/MO/07608/SWR - กล่องกระดาษ (FOUR ELEPHANT),-8640.000000,5.50,-47520.00,0.000000,\N,2025-08-14 03:05:17.564073,2025-08-14 03:05:17.564073,\N,\N
55833,1,11502,\N,89505,163419,\N,39,39,WH/MO/07608/SWR - ถุงพลาสติก (FOUR ELEPHANT),-8640.000000,2.60,-22464.00,0.000000,\N,2025-08-14 03:05:17.564073,2025-08-14 03:05:17.564073,\N,\N
55834,1,8928,\N,89503,163420,\N,39,39,WH/MO/07608/SWR - ลังกระดาษลูกฟูก (FOUR ELEPHANT),-1440.000000,10.15,-14616.00,0.000000,\N,2025-08-14 03:05:17.564073,2025-08-14 03:05:17.564073,\N,\N
55836,1,637,\N,89508,163422,\N,39,39,SP/01730 - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (LUCKY BOY),-7.000000,11.10,-77.70,0.000000,\N,2025-08-14 03:07:22.046219,2025-08-14 03:07:22.046219,\N,\N
55846,1,13851,\N,89518,163432,\N,39,39,SP/01740 - กระสอบพีพีใส 100% (LUCKY BOY) (RED),-1.000000,5.70,-5.70,0.000000,\N,2025-08-14 03:11:44.724686,2025-08-14 03:11:44.724686,\N,\N
55847,1,14217,\N,89519,163433,\N,39,39,SP/01741 - กระสอบพีพีใส 100% (LUCKY BOY) (RED),-1.000000,6.30,-6.30,0.000000,\N,2025-08-14 03:11:57.515526,2025-08-14 03:11:57.515526,\N,\N
55789,1,12597,\N,89428,163375,\N,39,25,WH/MO/07595/SWR - ชุดสำเร็จ - (LELE),6240.000000,11.78,73507.20,0.000000,0.00,2025-08-14 02:20:13.570825,2025-08-15 02:45:24.954491,\N,\N
56183,1,939,\N,89972,163999,\N,25,25,WH/MO/07633/SWR - วัตถุดิบ-ข้าวขาว5%,-17353.240000,11.40,-197826.94,0.000000,\N,2025-08-15 09:29:55.523371,2025-08-15 09:29:55.523371,\N,\N
56191,1,11690,\N,89993,\N,\N,169,169,"WH/INT/00808 - กระดาษลูกฟูก 2 ชั้น 48"" ลอน B",-282.000000,15.90,-4483.80,0.000000,\N,2025-08-15 09:39:35.382272,2025-08-15 09:39:35.382272,\N,\N
56192,1,11691,\N,89994,\N,\N,169,169,WH/INT/00808 - พลาสติกรองตู้ (kg.),-12.900000,58.00,-748.20,0.000000,\N,2025-08-15 09:39:35.382272,2025-08-15 09:39:35.382272,\N,\N
56193,1,11692,\N,89995,\N,\N,169,169,WH/INT/00808 - ตาข่ายคลุมตู้,-15.000000,250.00,-3750.00,0.000000,\N,2025-08-15 09:39:35.382272,2025-08-15 09:39:35.382272,\N,\N
56190,1,7715,\N,89992,164008,\N,169,169,WH/INT/00808 - สารดูดความชื้น 500 กรัม,-90.000000,17.00,-1530.00,0.000000,\N,2025-08-15 09:39:35.382272,2025-08-15 09:39:35.382272,\N,\N
56226,1,14058,\N,90076,164069,\N,25,25,WH/MO/07640/SWR - By Product-ท้องไข่ข้าวหอมมะลิอีสาน68,866.000000,33.62,29115.87,866.000000,29115.87,2025-08-18 07:38:09.203054,2025-08-18 07:38:09.203054,\N,\N
56236,1,14019,34757,55034,\N,\N,25,25,Revaluation of WH/MO/04750/SWR (negative inventory),0.000000,0.00,891.60,0.000000,\N,2025-08-18 07:44:08.161026,2025-08-18 07:44:08.161026,\N,\N
56237,1,14019,34762,55044,\N,\N,25,25,Revaluation of WH/MO/04751/SWR (negative inventory),0.000000,0.00,586.00,0.000000,\N,2025-08-18 07:44:08.161026,2025-08-18 07:44:08.161026,\N,\N
56238,1,14019,34766,55054,\N,\N,25,25,Revaluation of WH/MO/04752/SWR (negative inventory),0.000000,0.00,196.80,0.000000,\N,2025-08-18 07:44:08.161026,2025-08-18 07:44:08.161026,\N,\N
55835,1,12525,\N,89507,163421,\N,39,25,WH/MO/07608/SWR - ชุดสำเร็จ - (FOUR ELEPHANT),1440.000000,58.75,84600.00,0.000000,0.00,2025-08-14 03:05:17.564073,2025-08-22 03:19:19.73708,\N,\N
56234,1,13977,\N,90105,164077,\N,25,220,UB/00952 - วัตถุดิบ-ข้าวหอมมะลิอีสาน68,143010.000000,33.33,4766523.30,0.000000,0.00,2025-08-18 07:44:08.161026,2025-09-07 04:28:45.148714,\N,\N
56186,1,1421,\N,89980,164001,\N,25,28,WH/MO/07633/SWR - By Product-ท้องไข่ข้าวขาว,861.000000,11.99,10326.57,0.000000,0.00,2025-08-15 09:29:55.523371,2025-09-30 07:15:01.271621,\N,\N
51278,1,1589,\N,82481,152201,\N,39,39,WH/MO/07048/SWR - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (LELE รุ่นธรรมดา),-6240.000000,10.70,-66768.00,0.000000,\N,2025-06-09 03:41:08.835647,2025-06-09 03:41:08.835647,\N,\N
51279,1,8969,\N,82482,152202,\N,39,39,WH/MO/07048/SWR - ถุงใน (HDPE),-6240.000000,1.08,-6739.20,0.000000,\N,2025-06-09 03:41:08.835647,2025-06-09 03:41:08.835647,\N,\N
70501,1,11768,\N,112336,193571,\N,169,28,WH/MO/09562/SWR - (FOUR ELEPHANTS) THAI HOM MALI RICE LONG GRAIN 100% POLISHED+SORTED,21383.400000,34.03,727750.96,0.000000,0.00,2026-03-24 10:45:14.720193,2026-03-31 07:22:54.978978,\N,\N
72499,1,8969,\N,116712,197147,\N,39,39,WH/MO/09935/SWR - ถุงใน (HDPE),-940.000000,1.08,-1015.20,0.000000,\N,2026-04-30 04:32:47.271206,2026-04-30 04:32:47.271206,\N,\N
51282,1,11487,\N,82485,152205,\N,39,39,SP/01422 - กระสอบพีพีใส 100% (LUCKY BOY) (ORANGE),-4.000000,5.80,-23.20,0.000000,\N,2025-06-09 03:43:51.990842,2025-06-09 03:43:51.990842,\N,\N
61455,1,14092,\N,99112,175569,\N,220,220,WH/MO/08326/SWR - คัดแล้ว-ปลายข้าวหอมมะลิอีสาน68,34148000.000000,0.01,420620.45,0.000000,0.00,2025-11-11 04:43:31.83063,2025-11-13 12:34:40.901708,\N,\N
51287,1,13664,\N,82490,152210,\N,39,39,SP/01427 - กระสอบพีพีขาว 100% (LA PLANE DU NORD),-1.000000,6.40,-6.40,0.000000,\N,2025-06-09 03:50:12.87314,2025-06-09 03:50:12.87314,\N,\N
51289,1,9004,\N,82492,152214,\N,39,39,SP/01429 - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (PRIME CHOICE),-172.000000,10.50,-1806.00,0.000000,\N,2025-06-09 04:14:12.171369,2025-06-09 04:14:12.171369,\N,\N
51290,1,8984,\N,82493,152215,\N,39,39,SP/01430 - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (LELE รุ่นธรรมดา),-62.000000,18.20,-1128.40,0.000000,\N,2025-06-09 04:14:44.635496,2025-06-09 04:14:44.635496,\N,\N
51297,1,8904,\N,82501,152222,\N,39,39,SP/01437 - กระสอบพีพีขาว 100% เคลือบกราเวียร์ 1 หน้า (FARMER KING),-1.000000,9.20,-9.20,0.000000,\N,2025-06-09 04:30:52.844888,2025-06-09 04:30:52.844888,\N,\N
51299,1,9055,\N,82503,152224,\N,39,39,SP/01439 - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (FOUR ELEPHANT),-2.000000,10.08,-20.16,0.000000,\N,2025-06-09 04:32:28.80494,2025-06-09 04:32:28.80494,\N,\N
51280,1,12597,\N,82483,152203,\N,39,25,WH/MO/07048/SWR - ชุดสำเร็จ - (LELE),6240.000000,11.78,73507.20,0.000000,0.00,2025-06-09 03:41:08.835647,2025-06-20 02:57:13.603555,\N,\N
31327,1,13664,\N,49948,112446,\N,25,39,Product Quantity Updated - กระสอบพีพีขาว 100% (LA PLANE DU NORD),48.000000,6.40,307.20,0.000000,0.00,2024-10-08 04:35:29.382266,2025-06-30 07:34:54.603254,\N,\N
54455,1,14019,\N,87174,\N,\N,220,220,WH/MO/07428/SWR - ชั่วโมงการผลิต-Semi FG,-1.285000,0.00,0.00,-1.285000,\N,2025-07-27 08:06:53.507984,2025-07-27 08:06:53.507984,\N,\N
54454,1,14165,\N,87173,160775,\N,220,220,WH/MO/07428/SWR - วัตถุดิบ-ข้าวเหนียว กข6 ปี 68,-18901.000000,24.00,-453624.00,0.000000,\N,2025-07-27 08:06:53.507984,2025-07-27 08:06:53.507984,\N,\N
54457,1,14171,\N,87177,160777,\N,220,220,WH/MO/07428/SWR - By Product-ท้องไข่ข้าวเหนียว กข6 ปี 68,553.000000,4.92,2721.74,553.000000,2721.74,2025-07-27 08:06:53.507984,2025-07-27 08:06:53.507984,\N,\N
54458,1,14175,\N,87178,160778,\N,220,220,WH/MO/07428/SWR - By Product-ปลายข้าวเหนียว กข6 ปี 68,237.000000,11.48,2721.74,237.000000,2721.74,2025-07-27 08:06:53.507984,2025-07-27 08:06:53.507984,\N,\N
55796,1,8969,\N,89442,163382,\N,39,39,WH/MO/07598/SWR - ถุงใน (HDPE),-840.000000,1.08,-907.20,0.000000,\N,2025-08-14 02:23:49.157677,2025-08-14 02:23:49.157677,\N,\N
55797,1,7711,\N,89443,163383,\N,39,39,WH/MO/07598/SWR - พาเลทไม้ ขนาด 110*110*15 ซม. (คาน-บาง) 250 บาท,-15.000000,250.00,-3750.00,0.000000,\N,2025-08-14 02:23:49.157677,2025-08-14 02:23:49.157677,\N,\N
55798,1,14381,\N,89444,163384,\N,39,39,WH/MO/07598/SWR - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (GOLDEN PISCES),-840.000000,11.00,-9240.00,0.000000,\N,2025-08-14 02:23:49.157677,2025-08-14 02:23:49.157677,\N,\N
55828,1,8928,\N,89498,163414,\N,39,39,WH/MO/07607/SWR - ลังกระดาษลูกฟูก (FOUR ELEPHANT),-1440.000000,10.28,-14805.45,0.000000,\N,2025-08-14 03:04:34.268804,2025-08-14 03:04:34.268804,\N,\N
55829,1,9070,\N,89499,163415,\N,39,39,WH/MO/07607/SWR - กล่องกระดาษ (FOUR ELEPHANT),-8640.000000,5.50,-47520.00,0.000000,\N,2025-08-14 03:04:34.268804,2025-08-14 03:04:34.268804,\N,\N
55830,1,11502,\N,89500,163416,\N,39,39,WH/MO/07607/SWR - ถุงพลาสติก (FOUR ELEPHANT),-8640.000000,2.60,-22464.00,0.000000,\N,2025-08-14 03:04:34.268804,2025-08-14 03:04:34.268804,\N,\N
55841,1,1589,\N,89513,163427,\N,39,39,SP/01735 - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (LELE รุ่นธรรมดา),-4.000000,10.70,-42.80,0.000000,\N,2025-08-14 03:09:48.672656,2025-08-14 03:09:48.672656,\N,\N
55844,1,1509,\N,89516,163430,\N,39,39,SP/01738 - กระสอบพีพีสี 50% (FAMILY RICE),-1.000000,8.90,-8.90,0.000000,\N,2025-08-14 03:10:48.805725,2025-08-14 03:10:48.805725,\N,\N
55845,1,1508,\N,89517,163431,\N,39,39,SP/01739 - กระสอบพีพีสี 50% (FAMILY RICE),-4.000000,6.35,-25.40,0.000000,\N,2025-08-14 03:11:03.395738,2025-08-14 03:11:03.395738,\N,\N
55852,1,11502,\N,89524,163437,\N,39,39,SP/01746 - ถุงพลาสติก (FOUR ELEPHANT),-254.000000,2.60,-660.40,0.000000,\N,2025-08-14 03:16:24.380294,2025-08-14 03:16:24.380294,\N,\N
55853,1,9070,\N,89525,163438,\N,39,39,SP/01747 - กล่องกระดาษ (FOUR ELEPHANT),-24.000000,5.50,-132.00,0.000000,\N,2025-08-14 03:16:46.579268,2025-08-14 03:16:46.579268,\N,\N
56230,1,14053,\N,90101,164073,\N,25,25,UB/00952 - คัดแล้ว-ข้าวหอมมะลิอีสาน68,-140359.000000,31.98,-4488908.71,0.000000,\N,2025-08-18 07:44:08.161026,2025-08-18 07:44:08.161026,\N,\N
56231,1,14058,\N,90102,164074,\N,25,25,UB/00952 - By Product-ท้องไข่ข้าวหอมมะลิอีสาน68,-866.000000,19.34,-16748.44,0.000000,\N,2025-08-18 07:44:08.161026,2025-08-18 07:44:08.161026,\N,\N
56232,1,14054,\N,90103,164075,\N,25,25,UB/00952 - By Product-ซาห่อข้าวหอมมะลิอีสาน68,-856.000000,24.14,-20663.84,0.000000,\N,2025-08-18 07:44:08.161026,2025-08-18 07:44:08.161026,\N,\N
56233,1,14055,\N,90104,164076,\N,25,25,UB/00952 - By Product-ปลายข้าวหอมมะลิอีสาน68,-3563.000000,29.02,-103398.26,0.000000,\N,2025-08-18 07:44:08.161026,2025-08-18 07:44:08.161026,\N,\N
55864,1,948,\N,89357,163484,\N,212,25,WH/IN/07558 - วัตถุดิบ-ข้าวพิษณุโลก,32833.000000,12.50,410412.50,0.000000,0.00,2025-08-14 08:37:26.75519,2025-08-19 02:54:34.045635,\N,\N
55799,1,14425,\N,89445,163385,\N,39,25,WH/MO/07598/SWR - ชุดสำเร็จ - (GOLDEN PISCES) (BLUE),840.000000,16.54,13897.20,0.000000,0.00,2025-08-14 02:23:49.157677,2025-08-19 04:09:37.008794,\N,\N
55831,1,12525,\N,89502,163417,\N,39,25,WH/MO/07607/SWR - ชุดสำเร็จ - (FOUR ELEPHANT),1440.000000,58.88,84789.45,0.000000,0.00,2025-08-14 03:04:34.268804,2025-08-19 04:37:17.021684,\N,\N
55689,1,8928,\N,89303,163182,\N,39,39,WH/IN/07546 - ลังกระดาษลูกฟูก (FOUR ELEPHANT),3750.000000,10.15,38062.50,0.000000,0.00,2025-08-13 01:58:49.112663,2025-08-27 06:11:40.020907,\N,\N
56204,1,13977,\N,89348,164024,\N,212,220,WH/IN/07552 - วัตถุดิบ-ข้าวหอมมะลิอีสาน68,88215.000000,33.33,2940205.95,0.000000,0.00,2025-08-15 11:54:38.040563,2025-09-01 06:43:33.150301,\N,\N
56206,1,13977,\N,89527,164026,\N,212,220,WH/IN/07574 - วัตถุดิบ-ข้าวหอมมะลิอีสาน68,24957.000000,30.33,756945.81,0.000000,0.00,2025-08-15 12:58:25.340847,2025-09-01 06:43:33.150301,\N,\N
54456,1,14168,\N,87175,160776,\N,220,25,WH/MO/07428/SWR - คัดแล้ว-ข้าวเหนียว กข6 ปี 68,18111.000000,24.75,448180.51,0.000000,0.00,2025-07-27 08:06:53.507984,2025-10-04 17:56:32.060739,\N,\N
