table,columns,reference_table,constraint,definition
documents_document_documents_sharing_rel,documents_sharing_id,documents_sharing,documents_document_documents_sharing__documents_sharing_id_fkey,FOREIGN KEY (documents_sharing_id) REFERENCES public.documents_sharing(id) ON DELETE CASCADE
documents_document_ir_attachment_rel,documents_document_id,documents_document,documents_document_ir_attachment_rel_documents_document_id_fkey,FOREIGN KEY (documents_document_id) REFERENCES public.documents_document(id) ON DELETE CASCADE
documents_document_ir_attachment_rel,ir_attachment_id,ir_attachment,documents_document_ir_attachment_rel_ir_attachment_id_fkey,FOREIGN KEY (ir_attachment_id) REFERENCES public.ir_attachment(id) ON DELETE CASCADE
documents_document_res_users_rel,documents_document_id,documents_document,documents_document_res_users_rel_documents_document_id_fkey,FOREIGN KEY (documents_document_id) REFERENCES public.documents_document(id) ON DELETE CASCADE
documents_document_res_users_rel,res_users_id,res_users,documents_document_res_users_rel_res_users_id_fkey,FOREIGN KEY (res_users_id) REFERENCES public.res_users(id) ON DELETE CASCADE
documents_fleet_tags_table,documents_tag_id,documents_tag,documents_fleet_tags_table_documents_tag_id_fkey,FOREIGN KEY (documents_tag_id) REFERENCES public.documents_tag(id) ON DELETE CASCADE
documents_fleet_tags_table,res_company_id,res_company,documents_fleet_tags_table_res_company_id_fkey,FOREIGN KEY (res_company_id) REFERENCES public.res_company(id) ON DELETE CASCADE
documents_hr_contracts_tags_table,documents_tag_id,documents_tag,documents_hr_contracts_tags_table_documents_tag_id_fkey,FOREIGN KEY (documents_tag_id) REFERENCES public.documents_tag(id) ON DELETE CASCADE
documents_hr_contracts_tags_table,res_company_id,res_company,documents_hr_contracts_tags_table_res_company_id_fkey,FOREIGN KEY (res_company_id) REFERENCES public.res_company(id) ON DELETE CASCADE
documents_link_to_record_wizard,model_id,ir_model,documents_link_to_record_wizard_model_id_fkey,FOREIGN KEY (model_id) REFERENCES public.ir_model(id) ON DELETE SET NULL
documents_link_to_record_wizard,create_uid,res_users,documents_link_to_record_wizard_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
documents_link_to_record_wizard,write_uid,res_users,documents_link_to_record_wizard_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
documents_operation,attachment_id,ir_attachment,documents_operation_attachment_id_fkey,FOREIGN KEY (attachment_id) REFERENCES public.ir_attachment(id) ON DELETE SET NULL
documents_operation,create_uid,res_users,documents_operation_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
documents_operation,write_uid,res_users,documents_operation_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
documents_redirect,document_id,documents_document,documents_redirect_document_id_fkey,FOREIGN KEY (document_id) REFERENCES public.documents_document(id) ON DELETE CASCADE
documents_redirect,employee_id,hr_employee,documents_redirect_employee_id_fkey,FOREIGN KEY (employee_id) REFERENCES public.hr_employee(id) ON DELETE SET NULL
documents_request_wizard,folder_id,documents_document,documents_request_wizard_folder_id_fkey,FOREIGN KEY (folder_id) REFERENCES public.documents_document(id) ON DELETE SET NULL
documents_request_wizard,activity_type_id,mail_activity_type,documents_request_wizard_activity_type_id_fkey,FOREIGN KEY (activity_type_id) REFERENCES public.mail_activity_type(id) ON DELETE CASCADE
documents_request_wizard,partner_id,res_partner,documents_request_wizard_partner_id_fkey,FOREIGN KEY (partner_id) REFERENCES public.res_partner(id) ON DELETE SET NULL
documents_request_wizard,requestee_id,res_partner,documents_request_wizard_requestee_id_fkey,FOREIGN KEY (requestee_id) REFERENCES public.res_partner(id) ON DELETE CASCADE
documents_request_wizard,create_uid,res_users,documents_request_wizard_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
documents_request_wizard,write_uid,res_users,documents_request_wizard_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
documents_request_wizard_documents_tag_rel,documents_request_wizard_id,documents_request_wizard,documents_request_wizard_docum_documents_request_wizard_id_fkey,FOREIGN KEY (documents_request_wizard_id) REFERENCES public.documents_request_wizard(id) ON DELETE CASCADE
documents_request_wizard_documents_tag_rel,documents_tag_id,documents_tag,documents_request_wizard_documents_tag_re_documents_tag_id_fkey,FOREIGN KEY (documents_tag_id) REFERENCES public.documents_tag(id) ON DELETE CASCADE
documents_sharing,create_uid,res_users,documents_sharing_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
documents_sharing,write_uid,res_users,documents_sharing_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
documents_sharing_access,documents_sharing_id,documents_sharing,documents_sharing_access_documents_sharing_id_fkey,FOREIGN KEY (documents_sharing_id) REFERENCES public.documents_sharing(id) ON DELETE CASCADE
documents_sharing_access,partner_id,res_partner,documents_sharing_access_partner_id_fkey,FOREIGN KEY (partner_id) REFERENCES public.res_partner(id) ON DELETE CASCADE
documents_sharing_access,create_uid,res_users,documents_sharing_access_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
documents_sharing_access,write_uid,res_users,documents_sharing_access_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
documents_sharing_res_partner_rel,documents_sharing_id,documents_sharing,documents_sharing_res_partner_rel_documents_sharing_id_fkey,FOREIGN KEY (documents_sharing_id) REFERENCES public.documents_sharing(id) ON DELETE CASCADE
documents_sharing_res_partner_rel,res_partner_id,res_partner,documents_sharing_res_partner_rel_res_partner_id_fkey,FOREIGN KEY (res_partner_id) REFERENCES public.res_partner(id) ON DELETE CASCADE
documents_tag,create_uid,res_users,documents_tag_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
documents_tag,write_uid,res_users,documents_tag_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
documents_tag_mail_activity_type_rel,documents_tag_id,documents_tag,documents_tag_mail_activity_type_rel_documents_tag_id_fkey,FOREIGN KEY (documents_tag_id) REFERENCES public.documents_tag(id) ON DELETE CASCADE
documents_tag_mail_activity_type_rel,mail_activity_type_id,mail_activity_type,documents_tag_mail_activity_type_rel_mail_activity_type_id_fkey,FOREIGN KEY (mail_activity_type_id) REFERENCES public.mail_activity_type(id) ON DELETE CASCADE
documents_tag_sign_template_rel,documents_tag_id,documents_tag,documents_tag_sign_template_rel_documents_tag_id_fkey,FOREIGN KEY (documents_tag_id) REFERENCES public.documents_tag(id) ON DELETE CASCADE
documents_tag_sign_template_rel,sign_template_id,sign_template,documents_tag_sign_template_rel_sign_template_id_fkey,FOREIGN KEY (sign_template_id) REFERENCES public.sign_template(id) ON DELETE CASCADE
dropbox_auth_code,create_uid,res_users,dropbox_auth_code_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
dropbox_auth_code,write_uid,res_users,dropbox_auth_code_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
email_template_attachment_rel,attachment_id,ir_attachment,email_template_attachment_rel_attachment_id_fkey,FOREIGN KEY (attachment_id) REFERENCES public.ir_attachment(id) ON DELETE CASCADE
email_template_attachment_rel,email_template_id,mail_template,email_template_attachment_rel_email_template_id_fkey,FOREIGN KEY (email_template_id) REFERENCES public.mail_template(id) ON DELETE CASCADE
employee_bank_account_rel,employee_id,hr_employee,employee_bank_account_rel_employee_id_fkey,FOREIGN KEY (employee_id) REFERENCES public.hr_employee(id) ON DELETE CASCADE
employee_bank_account_rel,bank_account_id,res_partner_bank,employee_bank_account_rel_bank_account_id_fkey,FOREIGN KEY (bank_account_id) REFERENCES public.res_partner_bank(id) ON DELETE CASCADE
employee_category_rel,employee_id,hr_employee,employee_category_rel_employee_id_fkey,FOREIGN KEY (employee_id) REFERENCES public.hr_employee(id) ON DELETE CASCADE
employee_category_rel,category_id,hr_employee_category,employee_category_rel_category_id_fkey,FOREIGN KEY (category_id) REFERENCES public.hr_employee_category(id) ON DELETE CASCADE
employee_commuting_emissions_wizard,create_uid,res_users,employee_commuting_emissions_wizard_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
employee_commuting_emissions_wizard,write_uid,res_users,employee_commuting_emissions_wizard_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
employees,hr_appraisal_campaign_wizard_id,hr_appraisal_campaign_wizard,employees_hr_appraisal_campaign_wizard_id_fkey,FOREIGN KEY (hr_appraisal_campaign_wizard_id) REFERENCES public.hr_appraisal_campaign_wizard(id) ON DELETE CASCADE
employees,hr_employee_id,hr_employee,employees_hr_employee_id_fkey,FOREIGN KEY (hr_employee_id) REFERENCES public.hr_employee(id) ON DELETE CASCADE
equity_security_class,create_uid,res_users,equity_security_class_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
equity_security_class,write_uid,res_users,equity_security_class_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
equity_transaction,destination_class_id,equity_security_class,equity_transaction_destination_class_id_fkey,FOREIGN KEY (destination_class_id) REFERENCES public.equity_security_class(id) ON DELETE SET NULL
equity_transaction,security_class_id,equity_security_class,equity_transaction_security_class_id_fkey,FOREIGN KEY (security_class_id) REFERENCES public.equity_security_class(id) ON DELETE RESTRICT
equity_transaction,partner_id,res_partner,equity_transaction_partner_id_fkey,FOREIGN KEY (partner_id) REFERENCES public.res_partner(id) ON DELETE RESTRICT
equity_transaction,seller_id,res_partner,equity_transaction_seller_id_fkey,FOREIGN KEY (seller_id) REFERENCES public.res_partner(id) ON DELETE SET NULL
equity_transaction,subscriber_id,res_partner,equity_transaction_subscriber_id_fkey,FOREIGN KEY (subscriber_id) REFERENCES public.res_partner(id) ON DELETE SET NULL
equity_transaction,create_uid,res_users,equity_transaction_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
equity_transaction,write_uid,res_users,equity_transaction_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
equity_ubo,holder_id,res_partner,equity_ubo_holder_id_fkey,FOREIGN KEY (holder_id) REFERENCES public.res_partner(id) ON DELETE RESTRICT
equity_ubo,partner_id,res_partner,equity_ubo_partner_id_fkey,FOREIGN KEY (partner_id) REFERENCES public.res_partner(id) ON DELETE RESTRICT
equity_ubo,create_uid,res_users,equity_ubo_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
equity_ubo,write_uid,res_users,equity_ubo_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
equity_valuation,partner_id,res_partner,equity_valuation_partner_id_fkey,FOREIGN KEY (partner_id) REFERENCES public.res_partner(id) ON DELETE RESTRICT
equity_valuation,create_uid,res_users,equity_valuation_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
equity_valuation,write_uid,res_users,equity_valuation_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
esg_activity_type,create_uid,res_users,esg_activity_type_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
esg_activity_type,write_uid,res_users,esg_activity_type_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
esg_activity_type_esg_emission_factor_rel,esg_activity_type_id,esg_activity_type,esg_activity_type_esg_emission_factor_esg_activity_type_id_fkey,FOREIGN KEY (esg_activity_type_id) REFERENCES public.esg_activity_type(id) ON DELETE CASCADE
esg_activity_type_esg_emission_factor_rel,esg_emission_factor_id,esg_emission_factor,esg_activity_type_esg_emission_fact_esg_emission_factor_id_fkey,FOREIGN KEY (esg_emission_factor_id) REFERENCES public.esg_emission_factor(id) ON DELETE CASCADE
esg_assignation_line,account_id,account_account,esg_assignation_line_account_id_fkey,FOREIGN KEY (account_id) REFERENCES public.account_account(id) ON DELETE SET NULL
esg_assignation_line,esg_emission_factor_id,esg_emission_factor,esg_assignation_line_esg_emission_factor_id_fkey,FOREIGN KEY (esg_emission_factor_id) REFERENCES public.esg_emission_factor(id) ON DELETE SET NULL
esg_assignation_line,product_id,product_product,esg_assignation_line_product_id_fkey,FOREIGN KEY (product_id) REFERENCES public.product_product(id) ON DELETE SET NULL
esg_assignation_line,partner_id,res_partner,esg_assignation_line_partner_id_fkey,FOREIGN KEY (partner_id) REFERENCES public.res_partner(id) ON DELETE SET NULL
esg_assignation_line,create_uid,res_users,esg_assignation_line_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
esg_assignation_line,write_uid,res_users,esg_assignation_line_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
esg_database,create_uid,res_users,esg_database_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
esg_database,write_uid,res_users,esg_database_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
esg_emission_factor,database_id,esg_database,esg_emission_factor_database_id_fkey,FOREIGN KEY (database_id) REFERENCES public.esg_database(id) ON DELETE SET NULL
esg_emission_factor,source_id,esg_emission_source,esg_emission_factor_source_id_fkey,FOREIGN KEY (source_id) REFERENCES public.esg_emission_source(id) ON DELETE RESTRICT
esg_emission_factor,company_id,res_company,esg_emission_factor_company_id_fkey,FOREIGN KEY (company_id) REFERENCES public.res_company(id) ON DELETE SET NULL
esg_emission_factor,currency_id,res_currency,esg_emission_factor_currency_id_fkey,FOREIGN KEY (currency_id) REFERENCES public.res_currency(id) ON DELETE SET NULL
esg_emission_factor,create_uid,res_users,esg_emission_factor_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
esg_emission_factor,write_uid,res_users,esg_emission_factor_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
esg_emission_factor,uom_id,uom_uom,esg_emission_factor_uom_id_fkey,FOREIGN KEY (uom_id) REFERENCES public.uom_uom(id) ON DELETE SET NULL
esg_emission_factor_line,activity_type_id,esg_activity_type,esg_emission_factor_line_activity_type_id_fkey,FOREIGN KEY (activity_type_id) REFERENCES public.esg_activity_type(id) ON DELETE SET NULL
esg_emission_factor_line,esg_emission_factor_id,esg_emission_factor,esg_emission_factor_line_esg_emission_factor_id_fkey,FOREIGN KEY (esg_emission_factor_id) REFERENCES public.esg_emission_factor(id) ON DELETE SET NULL
esg_emission_factor_line,gas_id,esg_gas,esg_emission_factor_line_gas_id_fkey,FOREIGN KEY (gas_id) REFERENCES public.esg_gas(id) ON DELETE RESTRICT
esg_emission_factor_line,create_uid,res_users,esg_emission_factor_line_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
esg_emission_factor_line,write_uid,res_users,esg_emission_factor_line_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
esg_emission_source,parent_id,esg_emission_source,esg_emission_source_parent_id_fkey,FOREIGN KEY (parent_id) REFERENCES public.esg_emission_source(id) ON DELETE SET NULL
esg_emission_source,create_uid,res_users,esg_emission_source_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
esg_emission_source,write_uid,res_users,esg_emission_source_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
esg_gas,create_uid,res_users,esg_gas_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
esg_gas,write_uid,res_users,esg_gas_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
